Geneid	X_filesTien_Cont1_S25sorted	X_filesTien_Cont2_S26sorted	X_filesTien_Cont3_S27sorted	X_filesTien_Zn1_S28sorted	X_filesTien_Zn2_S29sorted	X_filesTien_Zn3_S30sorted
LINC00622	5.0	53.0	62.0	55.0	71.0	33.0
LINC00623	0.0	11.0	3.0	1.0	0.0	8.0
LINC00624	0.0	0.0	4.0	0.0	0.0	0.0
LINC00626	0.0	1.0	0.0	0.0	0.0	0.0
LINC00629	3.0	20.0	27.0	17.0	5.0	13.0
LINC00630	25.0	340.0	531.0	407.0	415.0	230.0
LINC00632	8.0	60.0	110.0	93.0	111.0	80.0
LINC00633	0.0	0.0	0.0	0.0	0.0	0.0
LINC00634	5.0	27.0	23.0	50.0	31.0	33.0
LINC00635	0.0	0.0	0.0	0.0	0.0	0.0
LINC00636	0.0	0.0	0.0	1.0	2.0	0.0
LINC00637	0.0	3.0	1.0	0.0	0.0	0.0
LINC00638	1.0	49.0	54.0	32.0	30.0	28.0
LINC00639	0.0	11.0	30.0	11.0	1.0	1.0
LINC00640	0.0	1.0	0.0	0.0	0.0	0.0
LINC00641	135.0	1697.0	2618.0	2297.0	1938.0	1401.0
LINC00642	0.0	0.0	1.0	0.0	0.0	2.0
LINC00643	0.0	0.0	0.0	2.0	0.0	0.0
LINC00644	0.0	0.0	0.0	0.0	0.0	0.0
LINC00645	7.0	22.0	38.0	50.0	39.0	37.0
LINC00648	45.0	681.0	875.0	564.0	506.0	380.0
LINC00649	169.0	2287.0	3113.0	2300.0	1979.0	1339.0
LINC00652	2.0	27.0	29.0	26.0	33.0	4.0
LINC00654	14.0	158.0	239.0	216.0	167.0	130.0
LINC00656	0.0	0.0	0.0	0.0	0.0	0.0
LINC00657	1262.0	18181.0	25853.0	18066.0	15926.0	10993.0
LINC00658	0.0	2.0	0.0	1.0	2.0	0.0
LINC00659	0.0	9.0	9.0	3.0	3.0	0.0
LINC00661	0.0	1.0	0.0	0.0	0.0	2.0
LINC00662	74.0	1054.0	1654.0	1296.0	1145.0	845.0
LINC00663	6.0	48.0	56.0	56.0	36.0	45.0
LINC00664	83.0	1108.0	1425.0	1138.0	927.0	767.0
LINC00665	143.0	2089.0	2914.0	2606.0	2163.0	1421.0
LINC00667	65.0	827.0	1194.0	823.0	790.0	553.0
LINC00668	0.0	0.0	2.0	0.0	0.0	0.0
LINC00669	6.0	98.0	141.0	63.0	79.0	38.0
LINC00670	0.0	3.0	3.0	4.0	0.0	0.0
LINC00671	0.0	0.0	1.0	0.0	5.0	1.0
LINC00672	9.0	227.0	314.0	192.0	208.0	119.0
LINC00674	0.0	0.0	0.0	0.0	0.0	0.0
LINC00675	0.0	2.0	2.0	8.0	0.0	4.0
LINC00676	0.0	0.0	0.0	0.0	0.0	0.0
LINC00677	2.0	3.0	5.0	6.0	9.0	7.0
LINC00678	63.0	1062.0	1510.0	708.0	568.0	371.0
LINC00680	10.0	122.0	167.0	147.0	132.0	128.0
LINC00681	0.0	0.0	0.0	0.0	1.0	0.0
LINC00682	0.0	1.0	0.0	0.0	0.0	0.0
LINC00683	0.0	14.0	16.0	10.0	15.0	6.0
LINC00684	0.0	1.0	0.0	0.0	0.0	0.0
LINC00685	0.0	2.0	2.0	1.0	41.0	8.0
LINC00686	0.0	0.0	0.0	0.0	0.0	0.0
LINC00687	0.0	0.0	0.0	0.0	0.0	0.0
LINC00689	0.0	2.0	0.0	1.0	4.0	3.0
LINC00690	0.0	0.0	0.0	0.0	0.0	0.0
LINC00691	0.0	1.0	1.0	1.0	0.0	2.0
LINC00692	0.0	0.0	0.0	0.0	0.0	0.0
LINC00693	2.0	35.0	42.0	77.0	63.0	29.0
LINC00694	0.0	0.0	2.0	0.0	0.0	0.0
LINC00696	0.0	0.0	0.0	0.0	0.0	0.0
LINC00698	146.0	1930.0	2700.0	1845.0	1555.0	1132.0
LINC00700	0.0	0.0	0.0	0.0	0.0	0.0
LINC00701	0.0	0.0	0.0	0.0	0.0	0.0
LINC00702	0.0	0.0	0.0	0.0	0.0	2.0
LINC00703	0.0	0.0	0.0	0.0	0.0	0.0
LINC00704	0.0	0.0	0.0	0.0	0.0	0.0
LINC00705	0.0	0.0	0.0	0.0	0.0	0.0
LINC00707	0.0	13.0	7.0	3.0	0.0	1.0
LINC00708	0.0	0.0	0.0	0.0	0.0	0.0
LINC00709	0.0	0.0	0.0	0.0	0.0	0.0
LINC00710	0.0	0.0	0.0	6.0	1.0	0.0
LINC00837	0.0	2.0	0.0	0.0	0.0	2.0
LINC00838	0.0	0.0	2.0	0.0	0.0	0.0
LINC00839	22.0	419.0	547.0	468.0	527.0	300.0
LINC00840	0.0	0.0	0.0	0.0	0.0	0.0
LINC00841	0.0	0.0	0.0	1.0	0.0	0.0
LINC00842	0.0	2.0	4.0	17.0	7.0	6.0
LINC00843	0.0	2.0	4.0	5.0	2.0	0.0
LINC00844	0.0	0.0	0.0	0.0	0.0	0.0
LINC00845	0.0	0.0	0.0	0.0	0.0	0.0
LINC00846	0.0	8.0	15.0	3.0	13.0	7.0
LINC00847	23.0	312.0	467.0	242.0	303.0	157.0
LINC00851	0.0	0.0	0.0	0.0	0.0	0.0
LINC00852	4.0	48.0	75.0	69.0	46.0	40.0
LINC00853	0.0	9.0	12.0	4.0	1.0	4.0
LINC00854	12.0	48.0	69.0	72.0	58.0	46.0
LINC00856	0.0	1.0	4.0	0.0	2.0	0.0
LINC00857	0.0	6.0	25.0	39.0	27.0	23.0
LINC00858	7.0	31.0	69.0	30.0	48.0	19.0
LINC00861	0.0	4.0	7.0	0.0	3.0	1.0
LINC00862	27.0	275.0	337.0	234.0	230.0	179.0
LINC00863	18.0	186.0	288.0	177.0	167.0	118.0
LINC00864	0.0	0.0	0.0	0.0	0.0	0.0
LINC00865	0.0	0.0	0.0	0.0	0.0	0.0
LINC00866	0.0	0.0	0.0	0.0	2.0	0.0
LINC00867	0.0	0.0	1.0	8.0	0.0	0.0
LINC00868	0.0	2.0	2.0	3.0	0.0	0.0
LINC00869	0.0	0.0	0.0	0.0	0.0	0.0
LINC00870	0.0	7.0	2.0	2.0	0.0	0.0
LINC00871	0.0	2.0	0.0	0.0	0.0	0.0
LINC00877	1.0	44.0	106.0	82.0	68.0	35.0
LINC00879	0.0	0.0	0.0	0.0	0.0	0.0
LINC00880	1.0	0.0	0.0	0.0	0.0	0.0
LINC00881	0.0	0.0	2.0	0.0	0.0	0.0
LINC00882	6.0	11.0	17.0	21.0	6.0	7.0
LINC00883	0.0	43.0	92.0	86.0	72.0	44.0
LINC00884	0.0	6.0	8.0	13.0	0.0	19.0
LINC00885	0.0	1.0	0.0	0.0	1.0	0.0
LINC00886	7.0	98.0	130.0	125.0	115.0	72.0
LINC00887	2.0	6.0	19.0	8.0	11.0	4.0
LINC00888	40.0	468.0	634.0	503.0	447.0	299.0
LINC00890	21.0	300.0	342.0	140.0	111.0	72.0
LINC00892	0.0	2.0	0.0	0.0	0.0	0.0
LINC00893	0.0	0.0	0.0	0.0	0.0	2.0
LINC00894	0.0	2.0	0.0	3.0	2.0	0.0
LINC00896	2.0	1.0	11.0	3.0	4.0	2.0
LINC00898	0.0	0.0	0.0	0.0	0.0	0.0
LINC00899	6.0	66.0	90.0	44.0	56.0	41.0
LINC00900	1.0	38.0	42.0	20.0	32.0	30.0
LINC00901	0.0	0.0	0.0	0.0	0.0	0.0
LINC00903	0.0	0.0	0.0	0.0	0.0	0.0
LINC00904	0.0	0.0	0.0	0.0	0.0	0.0
LINC00906	6.0	13.0	11.0	6.0	18.0	9.0
LINC00907	0.0	0.0	2.0	2.0	0.0	0.0
LINC00908	0.0	5.0	7.0	1.0	2.0	0.0
LINC00909	29.0	485.0	639.0	431.0	397.0	291.0
LINC00910	9.0	43.0	96.0	70.0	36.0	30.0
LINC00911	0.0	0.0	0.0	0.0	0.0	0.0
LINC00917	0.0	0.0	1.0	0.0	0.0	0.0
LINC00919	0.0	0.0	0.0	0.0	0.0	0.0
LINC00920	0.0	6.0	5.0	16.0	20.0	6.0
LINC00922	0.0	2.0	2.0	2.0	0.0	3.0
LINC00923	0.0	3.0	10.0	3.0	15.0	4.0
LINC00924	0.0	0.0	0.0	0.0	0.0	0.0
LINC00925	0.0	10.0	18.0	22.0	12.0	12.0
LINC00926	5.0	55.0	92.0	58.0	45.0	42.0
LINC00927	0.0	0.0	0.0	0.0	0.0	0.0
LINC00928	0.0	0.0	0.0	0.0	0.0	0.0
LINC00929	0.0	0.0	0.0	1.0	0.0	0.0
LINC00930	0.0	2.0	1.0	0.0	0.0	1.0
LINC00933	2.0	7.0	16.0	8.0	2.0	10.0
LINC00935	0.0	2.0	0.0	0.0	0.0	0.0
LINC00936	6.0	68.0	81.0	77.0	61.0	49.0
LINC00937	167.0	1974.0	2591.0	2165.0	1738.0	1395.0
LINC00938	29.0	526.0	735.0	536.0	476.0	308.0
LINC00939	0.0	4.0	6.0	1.0	10.0	8.0
LINC00940	0.0	2.0	1.0	0.0	0.0	0.0
LINC00941	23.0	360.0	525.0	480.0	475.0	278.0
LINC00942	2.0	14.0	16.0	10.0	6.0	10.0
LINC00943	0.0	0.0	0.0	0.0	0.0	0.0
LINC00944	0.0	0.0	0.0	0.0	0.0	0.0
LINC00945	0.0	0.0	2.0	1.0	0.0	0.0
LINC00948	0.0	0.0	9.0	8.0	5.0	0.0
LINC00951	0.0	4.0	9.0	2.0	6.0	3.0
LINC00954	0.0	6.0	13.0	6.0	10.0	9.0
LINC00955	0.0	0.0	0.0	0.0	0.0	0.0
LINC00957	0.0	7.0	13.0	9.0	19.0	10.0
LINC00958	0.0	21.0	33.0	18.0	24.0	24.0
LINC00959	6.0	101.0	114.0	80.0	55.0	60.0
LINC00960	0.0	7.0	5.0	7.0	5.0	0.0
LINC00961	2.0	6.0	1.0	35.0	34.0	36.0
LINC00963	56.0	569.0	724.0	699.0	566.0	468.0
LINC00964	0.0	0.0	0.0	0.0	0.0	0.0
LINC00965	0.0	9.0	7.0	0.0	2.0	2.0
LINC00966	0.0	2.0	6.0	2.0	7.0	0.0
LINC00967	0.0	0.0	0.0	2.0	0.0	0.0
LINC00968	0.0	0.0	0.0	0.0	0.0	0.0
LINC00969	65.0	875.0	1155.0	1121.0	894.0	772.0
LINC00970	0.0	0.0	0.0	0.0	0.0	0.0
LINC00971	0.0	0.0	0.0	1.0	0.0	0.0
LINC00972	0.0	0.0	0.0	0.0	0.0	0.0
LINC00973	0.0	0.0	0.0	2.0	0.0	0.0
LINC00974	0.0	0.0	1.0	0.0	0.0	2.0
LINC00977	0.0	1.0	0.0	0.0	1.0	0.0
LINC00982	0.0	0.0	14.0	6.0	9.0	4.0
LINC00984	12.0	179.0	256.0	256.0	246.0	118.0
LINC00987	1.0	34.0	79.0	55.0	55.0	26.0
LINC00989	0.0	0.0	0.0	0.0	0.0	0.0
LINC00992	0.0	0.0	2.0	0.0	0.0	0.0
LINC00993	0.0	0.0	0.0	0.0	0.0	0.0
LINC00994	0.0	13.0	27.0	15.0	23.0	10.0
LINC00996	2.0	3.0	10.0	3.0	0.0	2.0
LINC00998	63.0	1202.0	1624.0	1290.0	1219.0	805.0
LINC00999	6.0	50.0	49.0	61.0	38.0	21.0
LINC01001	0.0	31.0	28.0	68.0	26.0	34.0
LINC01002	0.0	5.0	6.0	5.0	0.0	2.0
LINC01003	29.0	347.0	541.0	329.0	346.0	178.0
LINC01004	1.0	41.0	79.0	69.0	61.0	33.0
LINC01005	0.0	0.0	0.0	0.0	0.0	0.0
LINC01006	3.0	28.0	38.0	22.0	49.0	6.0
LINC01007	0.0	0.0	0.0	0.0	6.0	0.0
LINC01010	0.0	0.0	0.0	2.0	0.0	0.0
LINC01011	9.0	91.0	134.0	122.0	96.0	66.0
LINC01013	0.0	0.0	0.0	0.0	2.0	0.0
LINC01014	0.0	0.0	0.0	0.0	0.0	0.0
LINC01015	0.0	0.0	0.0	0.0	0.0	0.0
LINC01016	0.0	0.0	0.0	0.0	0.0	0.0
LINC01018	2.0	50.0	53.0	49.0	39.0	30.0
LINC01019	0.0	0.0	0.0	1.0	0.0	0.0
LINC01020	0.0	0.0	0.0	0.0	0.0	0.0
LINC01021	55.0	839.0	1136.0	1400.0	1116.0	781.0
LINC01022	0.0	0.0	0.0	0.0	0.0	0.0
LINC01023	1.0	17.0	22.0	26.0	21.0	23.0
LINC01024	0.0	15.0	12.0	10.0	17.0	8.0
LINC01028	0.0	0.0	0.0	0.0	0.0	0.0
LINC01029	0.0	0.0	0.0	0.0	0.0	0.0
LINC01030	0.0	0.0	0.0	0.0	0.0	0.0
LINC01031	0.0	0.0	0.0	0.0	0.0	0.0
LINC01032	0.0	0.0	0.0	0.0	0.0	0.0
LINC01033	0.0	0.0	0.0	0.0	0.0	0.0
LINC01034	0.0	0.0	0.0	0.0	0.0	0.0
LINC01035	0.0	0.0	0.0	0.0	0.0	0.0
LINC01036	0.0	0.0	0.0	0.0	0.0	0.0
LINC01037	0.0	1.0	2.0	2.0	0.0	1.0
LINC01038	0.0	0.0	0.0	0.0	0.0	0.0
LINC01039	0.0	0.0	0.0	0.0	0.0	0.0
LINC01040	0.0	0.0	0.0	0.0	0.0	0.0
LINC01043	0.0	0.0	0.0	0.0	0.0	0.0
LINC01044	0.0	2.0	0.0	0.0	0.0	0.0
LINC01046	0.0	0.0	0.0	0.0	0.0	0.0
LINC01047	0.0	0.0	0.0	0.0	0.0	0.0
LINC01048	0.0	0.0	0.0	0.0	0.0	0.0
LINC01049	0.0	0.0	0.0	0.0	0.0	0.0
LINC01050	1.0	4.0	6.0	5.0	8.0	1.0
LINC01052	0.0	0.0	0.0	0.0	0.0	0.0
LINC01053	0.0	0.0	2.0	3.0	2.0	1.0
LINC01054	0.0	0.0	0.0	0.0	0.0	1.0
LINC01055	0.0	0.0	0.0	1.0	0.0	0.0
LINC01056	1.0	9.0	11.0	9.0	0.0	7.0
LINC01057	0.0	75.0	71.0	106.0	56.0	69.0
LINC01058	0.0	2.0	6.0	2.0	6.0	1.0
LINC01059	0.0	18.0	11.0	20.0	14.0	12.0
LINC01060	0.0	4.0	0.0	5.0	0.0	2.0
LINC01063	2.0	2.0	9.0	8.0	7.0	4.0
LINC01065	0.0	0.0	3.0	0.0	0.0	0.0
LINC01066	2.0	3.0	7.0	3.0	2.0	3.0
LINC01067	0.0	0.0	0.0	0.0	0.0	0.0
LINC01068	0.0	1.0	0.0	0.0	0.0	0.0
LINC01069	0.0	0.0	0.0	1.0	0.0	0.0
LINC01070	0.0	0.0	0.0	0.0	0.0	0.0
LINC01071	0.0	10.0	12.0	13.0	12.0	5.0
LINC01072	0.0	0.0	0.0	0.0	0.0	0.0
LINC01073	0.0	0.0	0.0	0.0	0.0	0.0
LINC01074	0.0	0.0	0.0	0.0	0.0	0.0
LINC01075	0.0	0.0	0.0	0.0	0.0	0.0
LINC01076	0.0	0.0	0.0	2.0	0.0	1.0
LINC01077	0.0	0.0	0.0	0.0	0.0	0.0
LINC01078	0.0	0.0	0.0	0.0	0.0	0.0
LINC01079	0.0	0.0	1.0	0.0	0.0	0.0
LINC01081	0.0	1.0	0.0	0.0	0.0	0.0
LINC01082	0.0	0.0	0.0	1.0	0.0	0.0
LINC01085	0.0	0.0	2.0	2.0	0.0	2.0
LINC01087	0.0	0.0	0.0	1.0	0.0	3.0
LINC01088	0.0	0.0	0.0	10.0	10.0	1.0
LINC01090	6.0	109.0	107.0	81.0	70.0	43.0
LINC01091	0.0	4.0	2.0	5.0	1.0	4.0
LINC01093	0.0	0.0	0.0	0.0	0.0	0.0
LINC01094	0.0	0.0	0.0	0.0	0.0	0.0
LINC01095	0.0	0.0	1.0	0.0	0.0	0.0
LINC01096	1.0	23.0	65.0	42.0	31.0	18.0
LINC01098	0.0	0.0	0.0	1.0	0.0	1.0
LINC01099	0.0	0.0	0.0	0.0	0.0	0.0
LINC01100	0.0	0.0	0.0	0.0	0.0	0.0
LINC01101	0.0	0.0	0.0	0.0	0.0	0.0
LINC01102	0.0	26.0	28.0	31.0	22.0	13.0
LINC01103	0.0	0.0	0.0	1.0	0.0	4.0
LINC01104	0.0	0.0	0.0	0.0	0.0	0.0
LINC01105	4.0	18.0	26.0	23.0	8.0	10.0
LINC01107	2.0	1.0	10.0	4.0	2.0	10.0
LINC01108	5.0	87.0	156.0	87.0	76.0	59.0
LINC01109	0.0	0.0	0.0	1.0	0.0	0.0
LINC01111	0.0	0.0	0.0	0.0	0.0	0.0
LINC01114	0.0	4.0	12.0	4.0	8.0	4.0
LINC01115	0.0	0.0	2.0	2.0	2.0	0.0
LINC01116	0.0	12.0	13.0	9.0	10.0	6.0
LINC01117	0.0	0.0	1.0	0.0	1.0	1.0
LINC01118	0.0	1.0	0.0	0.0	1.0	0.0
LINC01119	0.0	3.0	2.0	2.0	7.0	5.0
LINC01120	0.0	0.0	1.0	6.0	0.0	0.0
LINC01121	0.0	2.0	5.0	1.0	2.0	2.0
LINC01122	2.0	22.0	39.0	23.0	29.0	6.0
LINC01123	2.0	3.0	11.0	17.0	15.0	20.0
LINC01124	0.0	11.0	9.0	8.0	0.0	2.0
LINC01125	18.0	170.0	222.0	197.0	183.0	132.0
LINC01128	11.0	265.0	385.0	395.0	354.0	225.0
LINC01132	10.0	92.0	174.0	154.0	125.0	84.0
LINC01133	0.0	0.0	0.0	0.0	0.0	1.0
LINC01134	2.0	5.0	11.0	9.0	9.0	13.0
LINC01135	1.0	0.0	1.0	0.0	5.0	2.0
LINC01136	0.0	0.0	0.0	2.0	4.0	0.0
LINC01137	1.0	22.0	15.0	29.0	20.0	16.0
LINC01138	0.0	2.0	0.0	2.0	2.0	0.0
LINC01139	7.0	92.0	127.0	100.0	102.0	50.0
LINC01140	0.0	19.0	17.0	26.0	20.0	6.0
LINC01141	0.0	0.0	0.0	0.0	0.0	0.0
LINC01142	0.0	0.0	2.0	0.0	2.0	0.0
LINC01143	0.0	0.0	0.0	0.0	0.0	0.0
LINC01146	0.0	0.0	0.0	0.0	0.0	0.0
LINC01149	0.0	0.0	0.0	0.0	0.0	0.0
LINC01150	0.0	2.0	0.0	0.0	0.0	0.0
LINC01151	0.0	1.0	0.0	0.0	0.0	0.0
LINC01152	0.0	20.0	27.0	12.0	17.0	19.0
LINC01153	0.0	0.0	0.0	0.0	0.0	0.0
LINC01154	0.0	0.0	0.0	0.0	0.0	0.0
LINC01155	0.0	2.0	1.0	1.0	1.0	2.0
LINC01158	0.0	0.0	0.0	0.0	0.0	0.0
LINC01159	0.0	0.0	0.0	0.0	0.0	0.0
LINC01160	0.0	0.0	4.0	8.0	0.0	3.0
LINC01162	0.0	4.0	7.0	0.0	1.0	8.0
LINC01165	2.0	0.0	0.0	6.0	2.0	5.0
LINC01166	0.0	3.0	0.0	2.0	4.0	0.0
LINC01167	0.0	0.0	0.0	0.0	0.0	0.0
LINC01168	0.0	1.0	9.0	6.0	0.0	0.0
LINC01170	0.0	1.0	1.0	1.0	0.0	0.0
LINC01171	0.0	1.0	0.0	0.0	0.0	0.0
LINGO1	471.0	6734.0	10041.0	7204.0	6103.0	4168.0
LINGO2	2.0	27.0	32.0	8.0	16.0	11.0
LINGO3	4.0	55.0	69.0	66.0	50.0	16.0
LINGO4	0.0	0.0	0.0	2.0	1.0	0.0
LIPC	0.0	0.0	0.0	2.0	0.0	0.0
LIPE	18.0	253.0	307.0	248.0	201.0	102.0
LIPE-AS1	0.0	9.0	17.0	27.0	11.0	13.0
LIPG	18.0	217.0	283.0	245.0	174.0	131.0
LIPH	0.0	16.0	31.0	22.0	18.0	12.0
LIPI	1.0	11.0	12.0	13.0	20.0	8.0
LIPJ	0.0	0.0	0.0	0.0	0.0	0.0
LIPK	0.0	0.0	0.0	0.0	0.0	0.0
LIPM	0.0	0.0	0.0	0.0	0.0	0.0
LIPN	0.0	0.0	0.0	0.0	0.0	0.0
LIPT1P1	0.0	0.0	0.0	0.0	0.0	0.0
LIPT2	23.0	283.0	328.0	253.0	219.0	168.0
LITAF	354.0	5614.0	8249.0	5965.0	5271.0	3573.0
LIX1	0.0	10.0	12.0	19.0	27.0	9.0
LIX1L	16.0	223.0	285.0	252.0	185.0	121.0
LL09NC01-139C3.1	0.0	0.0	0.0	0.0	0.0	0.0
LL09NC01-251B2.3	0.0	4.0	5.0	6.0	6.0	5.0
LL09NC01-254D11.1	0.0	0.0	1.0	1.0	0.0	0.0
LL0XNC01-105G4.3	0.0	2.0	0.0	0.0	0.0	0.0
LL0XNC01-116E7.1	0.0	1.0	0.0	0.0	0.0	0.0
LL0XNC01-116E7.2	0.0	11.0	6.0	8.0	10.0	10.0
LL0XNC01-116E7.4	0.0	0.0	0.0	0.0	0.0	0.0
LL0XNC01-131B10.2	0.0	0.0	2.0	0.0	0.0	0.0
LL0XNC01-16G2.1	0.0	0.0	0.0	0.0	0.0	0.0
LL0XNC01-177E8.2	0.0	2.0	0.0	0.0	0.0	0.0
LL0XNC01-221F2.2	0.0	0.0	0.0	0.0	0.0	3.0
LL0XNC01-237H1.2	18.0	170.0	244.0	185.0	168.0	74.0
LL0XNC01-237H1.3	0.0	0.0	1.0	0.0	1.0	0.0
LL0XNC01-240C2.1	0.0	0.0	1.0	0.0	0.0	0.0
LL0XNC01-250H12.3	0.0	8.0	17.0	15.0	6.0	11.0
LL0XNC01-37G1.2	0.0	0.0	0.0	0.0	0.0	0.0
LL0XNC01-39B3.1	0.0	0.0	0.0	1.0	0.0	0.0
LL0XNC01-73E8.1	0.0	0.0	0.0	0.0	0.0	0.0
LL0XNC01-7P3.1	0.0	2.0	4.0	2.0	0.0	0.0
LL0YNC03-29C1.1	0.0	0.0	0.0	0.0	0.0	0.0
LL21NC02-1C16.1	0.0	13.0	5.0	10.0	18.0	9.0
LL21NC02-1C16.2	0.0	0.0	3.0	6.0	4.0	0.0
LL22NC01-116C6.1	0.0	1.0	0.0	4.0	1.0	0.0
LL22NC01-81G9.3	0.0	0.0	0.0	0.0	0.0	0.0
LL22NC03-102D1.16	0.0	0.0	0.0	0.0	0.0	0.0
LL22NC03-102D1.18	0.0	0.0	0.0	0.0	0.0	0.0
LL22NC03-104C7.1	2.0	9.0	1.0	3.0	2.0	1.0
LL22NC03-121E8.3	0.0	0.0	0.0	0.0	0.0	0.0
LL22NC03-121E8.4	0.0	0.0	0.0	0.0	0.0	0.0
LL22NC03-123E1.5	0.0	0.0	0.0	0.0	0.0	0.0
LL22NC03-13G6.2	0.0	0.0	0.0	0.0	0.0	0.0
LL22NC03-22A12.12	0.0	0.0	0.0	0.0	0.0	0.0
LL22NC03-22A12.9	0.0	0.0	0.0	0.0	0.0	0.0
LL22NC03-23C6.12	0.0	0.0	0.0	0.0	0.0	0.0
LL22NC03-23C6.13	0.0	0.0	0.0	0.0	0.0	0.0
LL22NC03-23C6.15	0.0	0.0	0.0	0.0	0.0	0.0
LL22NC03-24A12.8	0.0	0.0	0.0	0.0	0.0	0.0
LL22NC03-2H8.4	0.0	26.0	29.0	34.0	42.0	19.0
LL22NC03-2H8.5	11.0	167.0	234.0	244.0	151.0	126.0
LL22NC03-30E12.10	0.0	0.0	0.0	0.0	0.0	0.0
LL22NC03-30E12.11	0.0	0.0	0.0	0.0	0.0	0.0
LL22NC03-30E12.13	0.0	0.0	0.0	0.0	0.0	0.0
LL22NC03-32F9.1	0.0	0.0	3.0	2.0	1.0	0.0
LL22NC03-63E9.3	0.0	0.0	0.0	0.0	0.0	0.0
LL22NC03-75A1.9	0.0	0.0	0.0	0.0	0.0	0.0
LL22NC03-75H12.2	0.0	0.0	0.0	0.0	0.0	0.0
LL22NC03-80A10.11	0.0	0.0	0.0	0.0	0.0	2.0
LL22NC03-80A10.6	5.0	23.0	25.0	20.0	26.0	19.0
LL22NC03-84E4.11	0.0	0.0	0.0	0.0	0.0	0.0
LL22NC03-84E4.8	0.0	0.0	0.0	0.0	0.0	0.0
LL22NC03-86D4.1	0.0	0.0	0.0	0.0	0.0	0.0
LL22NC03-86G7.1	0.0	12.0	22.0	18.0	10.0	19.0
LL22NC03-88E1.17	0.0	0.0	0.0	0.0	0.0	0.0
LL22NC03-N14H11.1	4.0	65.0	72.0	72.0	62.0	51.0
LL22NC03-N27C7.1	2.0	15.0	12.0	5.0	7.0	8.0
LL22NC03-N64E9.1	1.0	6.0	11.0	8.0	5.0	7.0
LLGL1	201.0	3047.0	4309.0	3517.0	3021.0	1955.0
LLGL2	76.0	1068.0	1504.0	1383.0	1277.0	850.0
LLNLF-65H9.1	0.0	0.0	1.0	0.0	0.0	0.0
LLNLR-246C6.1	9.0	92.0	118.0	126.0	91.0	69.0
LLNLR-249E10.1	0.0	0.0	0.0	0.0	0.0	0.0
LLNLR-299G3.1	0.0	1.0	0.0	0.0	0.0	0.0
LLPH	46.0	509.0	714.0	615.0	532.0	391.0
LLfos-48D6.1	0.0	6.0	15.0	7.0	11.0	4.0
LMAN1	394.0	5292.0	7469.0	5605.0	4871.0	3486.0
LMAN2L	87.0	1005.0	1585.0	1118.0	1175.0	735.0
LMBRD1	43.0	524.0	823.0	581.0	603.0	347.0
LMBRD2	41.0	635.0	910.0	646.0	501.0	402.0
LMCD1	20.0	244.0	315.0	301.0	299.0	158.0
LMCD1-AS1	5.0	153.0	208.0	112.0	133.0	125.0
LMLN	28.0	457.0	712.0	525.0	576.0	366.0
LMLN-AS1	0.0	0.0	0.0	0.0	0.0	0.0
LMNB1	503.0	6865.0	9903.0	7453.0	6917.0	4756.0
LMNB2	2060.0	25080.0	36470.0	30408.0	27412.0	18575.0
LMO1	0.0	41.0	80.0	66.0	26.0	29.0
LMO2	7.0	93.0	135.0	130.0	92.0	64.0
LMO4	434.0	5810.0	8308.0	5858.0	5598.0	3610.0
LMTK2	305.0	3719.0	5700.0	4025.0	3615.0	2409.0
LMTK3	23.0	339.0	380.0	386.0	345.0	179.0
LNP1	22.0	476.0	658.0	487.0	375.0	313.0
LNX1	8.0	129.0	253.0	205.0	225.0	144.0
LNX1-AS1	0.0	0.0	0.0	0.0	0.0	0.0
LNX1-AS2	0.0	2.0	10.0	6.0	1.0	3.0
LNX2	47.0	672.0	966.0	807.0	694.0	521.0
LOC100421166	0.0	0.0	0.0	0.0	0.0	0.0
LOC124685	0.0	0.0	1.0	0.0	3.0	0.0
LOC401913	0.0	0.0	0.0	2.0	0.0	0.0
LOC440461	0.0	0.0	0.0	0.0	0.0	0.0
LOC732538	0.0	0.0	0.0	0.0	0.0	0.0
LOH12CR1	71.0	816.0	1123.0	982.0	799.0	516.0
LOH12CR2	4.0	72.0	55.0	52.0	58.0	37.0
LONP1	991.0	13642.0	19548.0	16310.0	14854.0	9761.0
LONP2	162.0	2513.0	3665.0	2895.0	2493.0	1764.0
LONRF1	331.0	4144.0	5965.0	5013.0	4557.0	3163.0
LONRF2	4.0	67.0	136.0	164.0	201.0	111.0
LONRF2P1	0.0	0.0	0.0	0.0	0.0	0.0
LONRF2P2	0.0	0.0	0.0	0.0	0.0	0.0
LOR	0.0	0.0	0.0	0.0	0.0	0.0
LOX	15.0	195.0	316.0	447.0	361.0	225.0
LOXL1-AS1	34.0	328.0	479.0	451.0	308.0	273.0
LOXL3	40.0	598.0	736.0	566.0	515.0	345.0
LOXL4	3.0	75.0	121.0	88.0	76.0	69.0
LPA	2.0	6.0	0.0	1.0	5.0	4.0
LPAL2	5.0	71.0	100.0	119.0	102.0	45.0
LPAR1	14.0	314.0	509.0	411.0	339.0	235.0
LPAR2	104.0	1475.0	1990.0	1862.0	1623.0	1097.0
LPAR3	153.0	2263.0	3029.0	2528.0	2343.0	1651.0
LPAR4	79.0	934.0	1330.0	1062.0	906.0	591.0
LPAR5	1.0	33.0	92.0	74.0	75.0	44.0
LPCAT1	862.0	11460.0	17167.0	15801.0	14379.0	9302.0
