gene,baseMean,log2FoldChange,lfcSE,pvalue,padj
ENSG000002537101,283.306926420694,-0.164354124597133,0.154261965298778,0.0893988158371723,0.255403545979555
ENSG000001543097,379.041260142118,-0.148065407951468,0.113723660816366,0.0894487175869624,0.255460617066623
ENSG000002342842,168.984891506286,-0.166526596607678,0.17142624146633,0.0894524654633209,0.255460617066623
ENSG0000015634513,181.315850112983,0.170086800404141,0.16279386111176,0.0897320983454348,0.256162771062142
ENSG000002588191,59.079423146145,-0.140617111044634,0.210121692729209,0.0897236580540568,0.256162771062142
ENSG0000013544612,2951.17152230972,-0.0842867067364784,0.0526444124014404,0.0899445087043658,0.256720848489718
ENSG0000018114311,28.7509862759621,0.096543628982915,0.192065302239148,0.0899615333091263,0.256721148184949
ENSG000000838579,4822.59613736605,-0.0720685872672013,0.0443036528105419,0.0900370901524845,0.256888448454992
ENSG0000013760111,512.157120910932,0.13422478310227,0.0965727469800556,0.0901002392825224,0.256923685516578
ENSG0000004314316,1775.61675613013,-0.0949375475908653,0.0606259541231123,0.0900866814470322,0.256923685516578
ENSG0000012856712,53730.2518884098,0.0467244126946371,0.0279182343665501,0.0900693760447885,0.256923685516578
ENSG000001656607,668.640085984511,0.124359252988239,0.0861512716653083,0.0901757156392955,0.257065002502794
ENSG000000424296,1061.25608689714,0.112693103426232,0.0752257501755705,0.0901836820880757,0.257065002502794
ENSG000002053234,227.567787340581,-0.164351509241232,0.154207498975738,0.0902588783604475,0.257190811077024
ENSG0000014085311,43.0189618141725,0.116826420577328,0.203609875945294,0.0902617194348614,0.257190811077024
ENSG000001446475,921.218649085411,0.121645763037295,0.0839674141682497,0.0903539786243093,0.25740535442483
ENSG0000017423810,2902.24821448039,0.0829164762318236,0.0519570990255409,0.0903751923970765,0.257417457150524
ENSG000001002948,330.30620783421,0.15426400227481,0.123599502312214,0.0903988310151139,0.257436460771832
ENSG000001530668,527.225944770018,0.133816225817519,0.0960763344769006,0.0904397027390448,0.257504524237104
ENSG000002730791,317.590080173407,-0.152186098966241,0.121621142782367,0.0904777248793257,0.257564450205255
ENSG0000018407610,1986.81368787954,0.0880109106102843,0.0555200132396355,0.0905933184046612,0.257845136025872
ENSG000001799584,633.876936688006,0.128857789143815,0.0909404033302485,0.0906299209776667,0.257900936045412
ENSG000001888595,180.207928251186,-0.166864936381934,0.16862441448615,0.0906900145704374,0.25797517642993
ENSG0000014607012,62.7706307841366,0.140836935540732,0.20953340643513,0.090674340238895,0.25797517642993
ENSG000002139773,117.488501574705,0.166002715194251,0.195936261967954,0.0907292628279438,0.258038445152463
ENSG0000014641411,1217.785485493,-0.102976863067389,0.0673286416169266,0.0907758107991128,0.258122447011795
ENSG0000010661010,356.077457518926,-0.15731893830277,0.133755456190583,0.0908166973389253,0.258165218498741
ENSG000001285943,296.530451382505,0.161727554003016,0.14634908547995,0.090824882116014,0.258165218498741
ENSG000001636377,356.865487745522,0.148795969383952,0.116168932738571,0.0908807548600153,0.25827564965181
ENSG000002134683,406.463203081156,-0.150630198879215,0.120615624132859,0.0909255097181964,0.258354449242358
ENSG000002504862,84.9172631458345,-0.160453603253363,0.205627464593044,0.091130271469244,0.258887775510736
ENSG000002133264,241.009011202989,0.162387775506352,0.140949321234061,0.0911688749841342,0.258948959216449
ENSG000002679341,41.8942026982144,0.121090761724069,0.203839864126165,0.0912228323605478,0.259053721768031
ENSG000001692319,319.918802821864,0.158788777611016,0.134356770013422,0.0913499324168936,0.259338971581249
ENSG000001828278,2334.61241569075,0.0851045996098904,0.0535554391128793,0.0913574641205942,0.259338971581249
ENSG0000012198910,550.262777868187,-0.13424172489627,0.0975979555107095,0.0914179422818936,0.259462109660152
ENSG0000010518610,1161.81711007706,0.106971435259712,0.0704881831504622,0.0914457767991391,0.259492569922076
ENSG000002554711,54.9587450165324,-0.14071313420519,0.210411990839797,0.0915412325429126,0.259714869366794
ENSG000001662338,2570.30669331445,-0.0800416655190943,0.0501574892038307,0.0916744121794759,0.260044093475264
ENSG0000010236211,322.72628664198,-0.149778705048628,0.118420641075729,0.0917025825142799,0.260075380278349
ENSG000001985762,98.1878798477265,0.162079904229356,0.200892140730015,0.0917730448641498,0.260226576289244
ENSG000000888827,2548.04664738815,-0.081778537373669,0.0513659157292816,0.0918060052937438,0.260271397294838
ENSG000001410689,754.291576477678,0.126484229337755,0.0892398006366122,0.0918995697266442,0.260439329746427
ENSG000002059274,281.201175071378,-0.158323352619451,0.13296419155988,0.0918931200383945,0.260439329746427
ENSG000001170008,2038.59298924735,-0.0906780604344889,0.0579404235814478,0.09194099054509,0.260508057804043
ENSG000001638748,215.776487938647,0.168621548536239,0.161669438094279,0.0919720703275364,0.260547465100767
ENSG000001301507,696.051462340719,0.124659392490242,0.0867204444621745,0.0919904734651388,0.260550952750896
ENSG000000316988,7310.60808719497,-0.0605423621475006,0.0373118764000842,0.0922002175679017,0.260998862156301
ENSG0000009981014,2336.08178349515,-0.0832020860188579,0.052471085829257,0.0921832599318431,0.260998862156301
ENSG000001649675,294.65126827734,-0.153734397016229,0.12631403630518,0.0921985577218664,0.260998862156301
ENSG000001790215,1170.5188208041,0.123524018241909,0.0853338624032794,0.0922233524068267,0.261015654927958
ENSG000002114553,2667.43635190237,-0.0788774617324587,0.0492135542814635,0.0922586573758535,0.261018200328888
ENSG000001293547,227.029432965548,0.16334790405241,0.155029841288877,0.0922532571964917,0.261018200328888
ENSG0000010517613,1667.56567577984,0.0908236224091661,0.05800516868961,0.0923510587243483,0.261205364896787
ENSG000002440058,787.527598370636,0.125059485883547,0.0875191055120175,0.0923592422507918,0.261205364896787
ENSG0000002012911,2980.61103824403,-0.0862820901387418,0.0546267877963019,0.0924016253613786,0.261276530303429
ENSG000002703461,92.1387785510269,-0.154507407438001,0.204770068674008,0.092461368972733,0.261349344336157
ENSG0000013628011,1798.72837263632,0.0956969224449925,0.06156025739356,0.0924618256374144,0.261349344336157
ENSG000000719946,1415.08035534698,0.109856968878117,0.0734788818076432,0.0925092149391155,0.261434590849543
ENSG000001894107,148.613369600536,0.164683922837211,0.183484742689594,0.0927650642893972,0.262108812004287
ENSG000001031214,430.451869073385,0.141886500323285,0.108125157157794,0.0928022947785265,0.26216518686922
ENSG0000010406412,1190.9305998427,-0.11484663228362,0.0778882730277532,0.0929411788583133,0.262508657263065
ENSG000001399218,1575.77498034518,-0.109612986340898,0.0732000849045148,0.0931253040412263,0.262930822146916
ENSG000000111327,500.058119083669,0.150831249799263,0.119854337420422,0.0931244982109698,0.262930822146916
ENSG0000018081510,128.29006894095,-0.16629829653734,0.185345075290376,0.0932517564344382,0.263238865186927
ENSG000001154614,33.7040577634327,-0.0948452516083424,0.188852142881064,0.0932975254441198,0.263319076183711
ENSG000001973635,537.905370006455,-0.135438788947638,0.0991093711801383,0.0934478770907693,0.26369437215887
ENSG000002172411,108.766563009182,0.165070790589046,0.1962618068933,0.0936289870008068,0.264156307133366
ENSG000001984553,984.300073532898,-0.115283338239513,0.0792094774242873,0.0936951434806997,0.264293811495195
ENSG0000013290613,273.737656162356,-0.161818515047101,0.156308808029083,0.0938841826456402,0.264704830538369
ENSG0000010326411,834.999146702103,0.122466800026092,0.0853388960715645,0.0938955411591253,0.264704830538369
ENSG000000996229,7706.39951798512,-0.0617421514591654,0.0380393541540325,0.0939106375000357,0.264704830538369
ENSG000001023595,372.547883289232,-0.150456268415053,0.123142693375143,0.093883871950047,0.264704830538369
ENSG0000017640713,2849.53350011817,0.160097450904495,0.142539620089887,0.093953952839111,0.264777735220623
ENSG000000643137,1333.97453635052,-0.0981898418692003,0.0648926127895405,0.0942384228092976,0.265530100145863
ENSG000002569691,136.677017067608,-0.166984965161197,0.173391687673142,0.0942997987596431,0.265653703412563
ENSG0000010528910,188.056576821833,-0.167900168584234,0.173385497020881,0.094318691126082,0.265657601718218
ENSG000001327187,460.702824712259,0.142958307882141,0.111389628940097,0.0943526583591697,0.265703950498085
ENSG0000010042913,38.2976025971355,0.105128290815763,0.196401335886574,0.0943952045567108,0.265774436581735
ENSG000001149488,1166.43732244293,-0.104553926535514,0.0694641002967747,0.0944900100669462,0.265992007930571
ENSG000001745296,146.948359347153,0.166066066624313,0.169850078014122,0.0945186036035283,0.26602314458845
ENSG0000009143612,1652.76538269844,-0.0963092740146792,0.0629736333019203,0.0945640866879842,0.266084956659789
ENSG000000955649,2520.87144237576,-0.0885333577170942,0.0569709665470053,0.0945756390474028,0.266084956659789
ENSG000001819153,1317.05207140974,-0.111824650922267,0.0752823952743279,0.0946119667535383,0.266137814525665
ENSG000001367105,656.600685369301,-0.127913981385556,0.0921344405441295,0.0946913434657987,0.266311724635137
ENSG0000018653013,252.108750221483,-0.160518963925802,0.147156751943085,0.0947196001657775,0.266341826040649
ENSG000001168987,2489.80839956992,0.0814201351757581,0.0516831121056204,0.0947585323898202,0.26640192921081
ENSG0000013780912,55.9902909053013,0.131937908174561,0.205281338545088,0.0948607019767269,0.26657282903455
ENSG000001834768,44.2662967108033,-0.116576361798807,0.200125200538819,0.0948849239237267,0.26657282903455
ENSG000001697337,301.898715509136,0.154784930731078,0.129515403809637,0.0948895966266132,0.26657282903455
ENSG000001303038,5732.0146866432,-0.061735221918237,0.0381069098954603,0.0948490373262628,0.26657282903455
ENSG000001476776,5422.38359400577,0.0688174769371648,0.0427525547669104,0.0950136245805797,0.266858140418296
ENSG0000014150311,3084.20155929234,0.0790140875001919,0.050195828352838,0.095048344262803,0.266858140418296
ENSG0000008382811,356.309110837039,0.145290713568553,0.114472696741955,0.095061507214189,0.266858140418296
ENSG0000006259813,1362.38202326988,0.11382471727235,0.0774041556854613,0.0950557694342992,0.266858140418296
ENSG0000014521611,1948.46338363381,0.0870026703422338,0.0556987998663787,0.0953421031296263,0.267596324599671
ENSG000001403207,1436.96302897328,-0.0962923121597052,0.0630807211893348,0.0954104357538445,0.267689079455082
ENSG000001716497,911.517869557849,-0.112510272173003,0.076985503885599,0.0953978471136665,0.267689079455082
ENSG0000015465510,38.1100750223892,0.11336212650323,0.200216582371115,0.0954637333873633,0.267789097187366
ENSG000002065675,57.2551539222858,0.138489951262541,0.207386616858426,0.0955444681388907,0.267966028663843
ENSG000001745648,211.874587131753,-0.160396913997215,0.147326223601528,0.095582682243772,0.268023662481011
ENSG000001717594,38.0795917924542,-0.100116907050548,0.191086270974031,0.0956392032565255,0.268132599965126
ENSG000001587483,135.987369484732,-0.167025143122513,0.183518573309159,0.0957300213835108,0.268288070641302
ENSG000001568028,1356.64411666273,-0.100486476611747,0.0664535960055574,0.0957279509852122,0.268288070641302
ENSG000001846136,1260.65566103544,-0.10242513766167,0.0680688166597592,0.0957728423444515,0.268308961760037
ENSG000001425523,166.102910780804,0.163543099744626,0.175359601477083,0.0957675537296401,0.268308961760037
ENSG0000017560011,315.519452557856,-0.158441947770421,0.137676902819648,0.0958093719773454,0.268345246582141
ENSG000001698718,2080.78942057094,0.0855478666620361,0.0548008904523517,0.0958211656219627,0.268345246582141
ENSG000001188165,6776.76884033222,-0.0630573803352767,0.0390053027331935,0.095887566172302,0.268415013963958
ENSG0000007426613,998.464383932973,0.108629356025235,0.0735409171256909,0.0959168394986212,0.268415013963958
ENSG000002637311,118.02658723486,0.160300283983728,0.194062289182003,0.0958842529579038,0.268415013963958
ENSG000002599851,44.895792073814,-0.112358015529897,0.197607673566514,0.0959015298564542,0.268415013963958
ENSG0000014898515,731.983853467771,0.11821749358711,0.0822790965043101,0.0960004426877538,0.268591196771097
ENSG000001834758,554.634360658779,-0.128673003580647,0.0933599900516671,0.0960152014292777,0.268591196771097
ENSG000001646474,186.802175649113,0.163664419356292,0.163256547097271,0.0961007085130913,0.268745263629473
ENSG0000008888116,62.7979449617,-0.145600529841005,0.208261390284674,0.0961057009459908,0.268745263629473
ENSG000001307068,3902.11995354977,-0.0726117150804706,0.0456028566341139,0.096172479376075,0.268882445102854
ENSG0000014377412,3401.11761629714,0.0810501128460628,0.051399450928526,0.0962050742308624,0.268924021979527
ENSG000001886908,1481.40915324,0.0993896700145581,0.0655734416557,0.0963002105671345,0.26914037482688
ENSG000001977805,595.300656439641,0.127216175150902,0.0916454619869914,0.0963595918743809,0.269256738031304
ENSG000001153187,347.853570971041,-0.14633284702227,0.116708893543661,0.0963833513037345,0.269273538820027
ENSG000000516206,977.938705276879,0.11820812700679,0.081527152166622,0.0964477961979638,0.269403978591993
ENSG000001969128,143.248305491739,0.164008237300723,0.170636558751035,0.0964888692990761,0.269434118699447
ENSG000002609661,162.67546181473,-0.163865134533396,0.166243272502514,0.0964941014310152,0.269434118699447
ENSG000001569284,2108.16975610783,0.0897228253444772,0.0577746926589542,0.0966272502769382,0.269756259144799
ENSG0000015708712,28.8675057274688,-0.100430792957032,0.192427103801704,0.0967494158272027,0.269952704004112
ENSG000002407642,28.3243885567927,-0.0996268094312361,0.192460608577643,0.0967502144448978,0.269952704004112
ENSG000002064183,717.504271799353,-0.122686804649325,0.0868321334678001,0.0967509921817939,0.269952704004112
ENSG000001636736,125.904998054191,0.145087191465132,0.199639777029754,0.0968208758642535,0.270098023439661
ENSG000001622319,1166.68425480408,0.107341519854331,0.0726204017361829,0.0968910278950562,0.270244037913913
ENSG0000013137011,379.946967844508,-0.149600516950351,0.124980339804929,0.0969667931506622,0.270405651989523
ENSG0000002915310,1133.67470903794,0.114402385233904,0.0784738242875395,0.097004751371342,0.27046179576578
ENSG0000011316311,1827.50809008177,-0.0890531203900284,0.0576127809660979,0.0970457494639986,0.270526392911492
ENSG0000010028815,29.97508545345,0.102121662357625,0.192990809215846,0.0971052428323269,0.270592809824591
ENSG000001022657,1768.43414190003,0.0944675867660792,0.0618359191839367,0.0970983462881443,0.270592809824591
ENSG000001123088,4496.88889231366,-0.0673740257156707,0.0422343855518497,0.0971694446576553,0.270721994820162
ENSG000001695998,1151.64309689242,0.11774056477843,0.0830121586545846,0.0973346654138201,0.271132527689351
ENSG0000013407711,1840.72806106631,0.0919282097503663,0.0600208321712721,0.0974870862097851,0.271475705285016
ENSG000001073414,3747.70042650427,-0.0702226872451269,0.0441240995823426,0.0974936478018882,0.271475705285016
ENSG000001677715,3155.37762729866,0.0732695204635954,0.0463585719946205,0.0975283374741685,0.271522470549644
ENSG0000011673118,814.96346920857,0.118347829555681,0.0833005031561458,0.0975717840654187,0.271531200410019
ENSG000001680929,5210.52735385082,-0.0648760199681264,0.0405887302236472,0.0975653651503971,0.271531200410019
ENSG000001560308,573.696463099081,0.126995605615403,0.0918971322421808,0.0975851602079902,0.271531200410019
ENSG0000004874013,823.492320264554,-0.130962587987224,0.0977963391426795,0.0976207128878262,0.271580322084156
ENSG0000012106713,565.248734112535,-0.146318863892845,0.120657383433319,0.0976710583048418,0.271670571523257
ENSG000002720161,737.33734932035,0.116593026969758,0.0814161274351459,0.0977264272035736,0.271774758057152
ENSG0000013961810,1366.33644498405,-0.103299170926193,0.0696356798038983,0.0977989610649725,0.271926632992272
ENSG000001531797,1627.23276004639,0.104579623402788,0.0708192923223265,0.0978962254452248,0.27214720203012
ENSG000001279205,202.76322679005,0.159853843549982,0.1465843504485,0.0980692411417226,0.272528314257025
ENSG000001391875,230.892868946704,-0.156222949248377,0.136885401347242,0.09805816153918,0.272528314257025
ENSG000001207568,619.999908065739,-0.126607899148098,0.0920238996945648,0.0980983125139593,0.272541975948137
ENSG0000015779613,832.111242832854,0.119207429612322,0.0836626303774376,0.0981100818973654,0.272541975948137
ENSG0000011768212,1145.92402945408,0.104636663238741,0.0704782220840681,0.0981962304154519,0.272731357146925
ENSG000001342489,704.654876967382,0.122655562759466,0.0872983260915926,0.0983896065715668,0.273185937127365
ENSG000000753367,697.213193780585,0.125230936888485,0.0895499602545237,0.098395910261718,0.273185937127365
ENSG000001721649,133.636854777634,0.162081137798535,0.1765484202955,0.0984278743985208,0.273224686836582
ENSG000002424983,515.134996544969,-0.130977982354578,0.0960693573785508,0.0984737397737216,0.27330200358271
ENSG0000010431313,148.128373952148,-0.163059827454941,0.165946631207444,0.0985053115321265,0.273339629092347
ENSG000000278697,287.488613234683,0.15597415214122,0.135369849986597,0.0985307399178436,0.273360196886714
ENSG0000010333515,2490.6813745204,0.0868245736077566,0.0566908225908803,0.0986514625694346,0.273645089865819
ENSG000001436338,527.898293907559,0.13944349259507,0.109006339758809,0.0986750391887357,0.273659787036876
ENSG000001036478,579.731191699722,-0.131605772176888,0.0976026273679528,0.0986928329707891,0.273659787036876
ENSG000001242267,2530.41604141538,0.0824876402569746,0.0530798890531809,0.0987742913402883,0.27383561529439
ENSG0000010101917,1583.60586692138,0.107715158398589,0.0729576103292971,0.0988043679077383,0.273868957666078
ENSG000001969376,2951.64359971341,0.0926369136314391,0.0606019563165108,0.0990055989646,0.274360457222396
ENSG000000103619,423.041947395761,-0.143495309758352,0.115210521661288,0.0990178516937877,0.274360457222396
ENSG000001060038,894.772798741465,0.114154296846812,0.0793164464527481,0.0990534475977438,0.274408975789769
ENSG0000001024412,5025.46687156537,-0.069936073344775,0.0441134871050167,0.0991622105653948,0.274660135251686
ENSG000001325815,447.378091605441,-0.138399616743228,0.107797338634152,0.0992277475371526,0.274791497240594
ENSG000001639186,1906.15102218339,0.0913871424893917,0.060059740928875,0.0994227861494679,0.275281374862386
ENSG000001359136,935.511293043925,-0.110216792874507,0.0763588918888714,0.0994503438917119,0.275307438034838
ENSG000001777334,8819.13998981593,-0.0570821412248809,0.0356404440113246,0.0995275305857695,0.275320186249386
ENSG000001459124,1601.08275574155,0.0945844587891135,0.062623459225535,0.0995064168696332,0.275320186249386
ENSG000002171651,95.0262203985892,-0.128093265644152,0.199889976897654,0.0995030144598583,0.275320186249386
ENSG000001391683,2425.94856340663,0.0793655943116104,0.0509734438112823,0.0995178569909631,0.275320186249386
ENSG0000002025615,1531.94645548876,-0.0939854011518047,0.0620548566235779,0.099590682400025,0.27544466351724
ENSG000001456859,1208.47030043696,-0.100441029988051,0.0673269106683424,0.0996434931011442,0.27554049951224
ENSG0000016362511,1535.02557021194,-0.0952275849692567,0.0630904380165575,0.099701535256962,0.275600545537235
ENSG0000013864010,603.369343247231,-0.131164306030967,0.097275009920756,0.0996873965644451,0.275600545537235
ENSG000001629753,101.054650526589,0.15911500749036,0.189125973145636,0.099766926835144,0.275731071196656
ENSG000001208606,253.811342308175,-0.156245542010001,0.143008179428182,0.0998247011522183,0.275790275051458
ENSG000001659597,274.376171486635,-0.151092853656386,0.127782074860458,0.0998225437981164,0.275790275051458
ENSG000001875836,43.375543836817,0.0956129395906895,0.188336593267843,0.0998636138516566,0.275847553790494
ENSG0000017014414,19149.2377464176,-0.0475876654772959,0.0294396890717817,0.0999000056022346,0.27584764058284
ENSG0000009287112,502.212912075046,-0.135194350476227,0.104012505178046,0.099882885656353,0.27584764058284
ENSG000001963766,404.055198743103,-0.148425645802491,0.124809838251714,0.0999301790071929,0.275880750741655
ENSG000001416397,277.496356800464,-0.15170332912799,0.131350813768334,0.0999639151376627,0.27592368280585
ENSG000001687729,279.145599843419,-0.154396568115473,0.133622124091146,0.100044582740087,0.276096117481874
ENSG0000016306710,133.391789302131,0.16160722700523,0.180067325574977,0.100114763372529,0.276239553491796
ENSG000001317327,971.578555027602,0.112186581837281,0.078236789849597,0.100165164820674,0.276284483044857
ENSG000000853827,762.836629698636,-0.116967360043942,0.0825480972967089,0.100167464656281,0.276284483044857
ENSG000001424949,244.417769583253,0.154114133671532,0.134907221159103,0.100231929939976,0.2764120452525
ENSG000001066056,677.647949401511,0.120671837312909,0.0863863002651008,0.100275158569395,0.276481006900497
ENSG0000014612212,204.152755935981,0.163866612913942,0.165783769649022,0.100392531915674,0.276653811615788
ENSG0000014768712,621.527252493232,0.126218365528158,0.0920164017107675,0.100380460267141,0.276653811615788
ENSG000001328236,856.411878621588,0.110641772094323,0.0765444226943835,0.100385828230167,0.276653811615788
ENSG000002145524,41.0440645051056,0.0936119461742217,0.18709483063678,0.100493528914236,0.276781324054403
ENSG000001226968,289.789927231634,0.151241916183402,0.129832600848684,0.100484971616494,0.276781324054403
ENSG0000012646110,3438.60065822313,0.0765457894122919,0.048937831702312,0.10048989013106,0.276781324054403
ENSG000001031545,143.198240137382,0.161526589247489,0.173262805683578,0.100592428488556,0.277003433295257
ENSG0000011521111,1395.68892637726,0.103190992639136,0.0701375133202667,0.100637640619423,0.277077648542644
ENSG000002690671,44.2424509101759,-0.114166734304137,0.198720830068507,0.100674971677336,0.277130142463756
ENSG000001623996,98.5988320228723,0.156450138500879,0.191616153188583,0.100696805902657,0.277139966617271
ENSG0000019681410,561.241534251359,0.134017720227314,0.101862296035506,0.100860208750104,0.277539344825051
ENSG0000015040110,1085.95898254832,0.106093512702784,0.0723409360723715,0.100905089794012,0.277612498176707
ENSG000001833097,695.560954153852,0.123279377215407,0.0888472851762886,0.100945931632648,0.277649229666843
ENSG0000010354917,3335.27995392353,0.0726458429177949,0.0463811819327622,0.100955038560072,0.277649229666843
ENSG000001675627,277.050168975334,0.152986069483596,0.131980582366415,0.101006802223751,0.277741248666361
ENSG000001372885,989.533767965421,0.111915707158847,0.0778471989327245,0.101064195067893,0.277798375319772
ENSG0000017467211,1002.98627084133,0.115126840699751,0.0810312380169463,0.101052439190917,0.277798375319772
ENSG0000010257210,5665.36996857886,-0.0660182482493178,0.0418567564355037,0.101116500678324,0.277891806700272
ENSG000001253985,186.648198417044,-0.161751042352493,0.16569644046467,0.101176280422891,0.278005741190969
ENSG000001444856,653.37003340762,-0.123801125239878,0.0904746926629816,0.101317831295343,0.278324528896604
ENSG0000016476410,114.830402354903,-0.158403541682875,0.186812813931542,0.101328985541741,0.278324528896604
ENSG000001977127,639.133848194009,0.125012342622603,0.0916407209233858,0.101521361782573,0.278802465579543
ENSG0000014764212,153.897258301128,-0.160221370916358,0.166360367334263,0.101558705311879,0.278854548624166
ENSG000001295958,91.0725868849047,-0.155074081692513,0.195307957696608,0.101619344290298,0.278970564667395
ENSG000001985217,880.504519507786,-0.113529823572161,0.0798692497900653,0.101644370636423,0.27898879082244
ENSG0000004954012,67.8168660216704,-0.114119235114006,0.197426929256655,0.101713721911637,0.279128649405908
ENSG000002555172,31.8098382322184,-0.0992153698189203,0.19047961790829,0.101737844401404,0.279144360416367
ENSG0000012756412,1378.22742563843,0.0981813801463874,0.0659425252405768,0.101764650937555,0.279167428796877
ENSG0000000589311,3177.14973077186,-0.0869604493155651,0.0566712468635708,0.101876609904228,0.27942404231324
ENSG0000016796711,1194.28322100005,0.106346443284381,0.0726640601462575,0.101983098458855,0.279665561705441
ENSG000002571351,55.1358049220021,0.130469669698454,0.203534775166704,0.102060630756943,0.279777046156295
ENSG0000009924612,2306.95870412977,0.0904056668083898,0.0595925423174739,0.102054330571088,0.279777046156295
ENSG000002501822,258.072495324403,0.154466909454445,0.140824527790379,0.102107326133311,0.2798544905023
ENSG000001379477,660.425834712182,-0.122904153683516,0.08971130789192,0.102316769879298,0.280240220569776
ENSG000001571118,105.612626367687,-0.124075915010064,0.19731815611806,0.102287810639749,0.280240220569776
ENSG000001400574,66.0835201466074,-0.141087984530235,0.203542431219044,0.102321941735752,0.280240220569776
ENSG000001052584,477.528625920633,0.131750018690838,0.0999114532086537,0.102298636517391,0.280240220569776
ENSG000000059558,28.8398567013814,-0.0289301123488919,0.163379665145802,0.102489071126044,0.280647297634987
ENSG000002704411,40.5440660193881,-0.104065469016136,0.191901581182944,0.102583604405298,0.280754153975754
ENSG0000001217113,64.9546797566044,0.0532936873806016,0.17042854763873,0.102567205179513,0.280754153975754
ENSG0000010843311,256.615214227338,0.156844460688341,0.14228900732532,0.102569800142809,0.280754153975754
ENSG000001386966,90.3132356067413,0.132369745358228,0.199687412636346,0.102658190885608,0.280856965435869
ENSG000001759064,268.196173021857,0.161653379023219,0.157606717699796,0.102654475629465,0.280856965435869
ENSG000001310238,1191.6501809639,0.106107873326511,0.0724985713585574,0.102693288700273,0.280892663744461
ENSG0000001337411,1999.02998908919,0.0845692230646791,0.055338517922792,0.102726777243657,0.280892663744461
ENSG000001884889,44.266423186879,-0.121781209590541,0.199833656304725,0.10272440197488,0.280892663744461
ENSG000001005287,744.013338907939,0.124981163801755,0.0912264574994395,0.102751435154318,0.280909464071436
ENSG000000692489,4805.36005019976,0.0633769547913555,0.0402426219717663,0.103118338082436,0.281822318461872
ENSG0000011454411,837.46432453279,-0.117806514740669,0.0845287838007068,0.103141062045658,0.281822318461872
ENSG0000000851612,384.874045506635,-0.149923675361832,0.133974897350945,0.103138729154419,0.281822318461872
ENSG0000016549511,280.631784284137,-0.151708521285928,0.131605524355556,0.103179939144531,0.28187778477493
ENSG0000014849811,2057.86901560903,-0.0876954811332323,0.0580144936901347,0.103226964857926,0.28195548835091
ENSG0000009006113,2548.80502936805,0.0770657519140801,0.0497868593335563,0.103246378489576,0.281957757527418
ENSG0000017145313,513.48965414361,0.135564498699574,0.104562234303325,0.103358201366791,0.282212342871752
ENSG0000012270512,5234.9891289835,0.0630389946834545,0.039970608540709,0.103397663669848,0.282269296664735
ENSG0000013574012,271.80584099109,0.153091629569893,0.137609941204412,0.103464749218633,0.282401626172749
ENSG000000902668,776.840208535893,0.117295233085695,0.0843227638245914,0.103503755232564,0.282457280241672
ENSG0000015150010,1458.19990269871,0.095198412938311,0.0638501787267138,0.103522832252416,0.282458538709927
ENSG0000016405313,501.176563424658,0.13358416722192,0.10255473713767,0.103565472277223,0.282473289746954
ENSG000001055166,173.345238668013,-0.159114683255988,0.158525545207564,0.103565031467561,0.282473289746954
ENSG000000970468,2634.27947164919,-0.0887219834892802,0.0585973455436196,0.103631674759309,0.282603055557692
ENSG0000014778911,541.20137639989,0.129506575345236,0.0984198321089607,0.103671637518781,0.282661231998645
ENSG0000013497013,1252.5244481867,-0.102043776795429,0.0697968041412876,0.103802196695432,0.282966354735859
ENSG0000009000613,1158.77798740049,-0.0992493646647404,0.0674815775476086,0.103889193091703,0.283103233335366
ENSG0000006832312,498.728598284511,-0.0779481304032849,0.180315830919069,0.103889725381356,0.283103233335366
ENSG000001386858,2920.30733954599,0.0773278178352243,0.0502325566808159,0.103930535295268,0.283163586287501
ENSG000001186554,828.03314149424,0.112426201138893,0.0791558292244784,0.104017543095543,0.283217263500232
ENSG000000680019,77.7518048078368,-0.0326957017680827,0.164145134074729,0.104024900117761,0.283217263500232
ENSG000002452053,41.2563242335146,0.112439205418915,0.196569151577717,0.104003763034752,0.283217263500232
ENSG000002481214,87.1682727919297,-0.150171776294325,0.195121269373331,0.103978674724358,0.283217263500232
ENSG000002307332,822.880476109338,0.11593724960192,0.082616911298489,0.104181611080549,0.283593036405665
ENSG000000270017,566.245917250248,0.132688126218954,0.100810657780592,0.104217811320912,0.28364069079322
ENSG000001383569,788.44897415979,0.11918400348173,0.0868068789454692,0.104384203340211,0.284042596355994
ENSG000000853779,1567.47012185864,0.0927698820250319,0.0620325753879119,0.104519690381362,0.284309297625744
ENSG000001099275,59.1185730485258,-0.121073936413293,0.197587763089461,0.104509312510485,0.284309297625744
ENSG000001004177,191.328302396191,-0.157762374175363,0.155872242584026,0.104554054667983,0.284351796285591
ENSG0000013269414,3477.43075612147,-0.0699820448416725,0.044999423572938,0.104592995647354,0.284406724544319
ENSG000001416424,92.1655758866647,-0.150739212325491,0.193723555084485,0.104640591602933,0.28448516330251
ENSG000001692174,2898.8189031156,0.0856413671081277,0.0564618870340668,0.104666664637341,0.284505070322892
ENSG000001474657,228.952358584865,0.157635728981763,0.154808768317907,0.104711607798272,0.284576253828261
ENSG000002504211,49.9715466167305,-0.129281307789204,0.201946911948192,0.10474855459082,0.284580183373582
ENSG0000017357514,5791.47633212256,-0.0644078775739514,0.0409972276634197,0.104750565092035,0.284580183373582
