Geneid	_filesTien_Cont1_S25sorted	_filesTien_Cont2_S26sorted	_filesTien_Cont3_S27sorted	_filesTien_Zn1_S28sorted	_filesTien_Zn2_S29sorted	_filesTien_Zn3_S30sorted
ENSG000002329261	0	4	5	2	2	1
ENSG000000930107	82	1300	1588	1497	1269	868
ENSG000002650871	0	0	0	0	1	0
ENSG000000998899	99	1625	2036	1664	1454	963
ENSG0000018359711	11	186	242	210	151	131
ENSG000002080231	0	0	0	0	0	0
ENSG000002365403	2	37	30	65	37	26
ENSG000002682921	0	0	0	0	0	0
ENSG000001281919	207	2313	3242	3128	2599	1886
ENSG000002665671	0	0	0	0	0	0
ENSG000002213661	0	0	0	0	0	0
ENSG000002437621	0	0	0	0	0	0
ENSG0000009989910	59	1041	1290	1230	1162	727
ENSG0000009990112	802	10830	15902	13732	12521	9095
ENSG000002643461	0	0	0	0	0	0
ENSG0000009990411	118	1756	2392	1944	1640	1163
ENSG000002344094	0	4	4	10	6	4
ENSG000002499231	0	0	3	2	2	0
ENSG000002364992	2	1	11	3	4	2
ENSG000000406089	46	884	1295	1041	895	583
ENSG000002210391	0	1	0	3	0	0
ENSG000001611326	2	27	32	40	36	16
ENSG000001281855	58	800	1133	956	860	557
ENSG000002733431	1	15	17	31	9	29
ENSG000002731391	0	1	3	5	9	4
ENSG000001884245	0	0	0	0	0	0
ENSG000002355781	0	0	1	2	0	3
ENSG000002304101	0	0	0	0	0	0
ENSG000001830389	0	3	5	4	0	0
ENSG000002357041	0	8	13	11	18	13
ENSG000002061765	0	24	27	14	13	15
ENSG000002155137	77	1046	1563	1422	1138	807
ENSG000002717961	0	0	0	0	0	0
ENSG000002525711	0	0	0	0	0	0
ENSG000002520241	0	0	0	0	0	0
ENSG000001998761	0	0	0	0	0	0
ENSG000001966226	4	47	32	50	63	29
ENSG000002369841	0	0	1	0	0	0
ENSG000002347571	0	0	0	1	0	0
ENSG000002258941	0	0	0	0	0	0
ENSG000002165223	0	0	0	1	0	0
ENSG000002235792	0	0	0	0	0	0
ENSG000002270051	0	0	0	0	0	0
ENSG000002339381	0	0	0	0	0	1
ENSG000001882807	0	10	10	6	5	9
ENSG0000016113312	0	5	26	5	21	19
ENSG0000018525213	126	1802	2127	2078	1872	1305
ENSG000002073431	0	0	0	0	0	0
ENSG000002444863	92	952	1277	1310	1262	762
ENSG0000009991012	43	776	1167	872	767	657
ENSG000002154933	6	60	85	52	62	65
ENSG000002551561	0	4	5	0	5	9
ENSG000002019161	1	3	6	8	2	6
ENSG000002428762	6	5	8	10	2	3
ENSG000002366701	0	6	18	14	19	6
ENSG000002653001	0	0	0	0	0	0
ENSG0000009991713	191	2600	3541	3098	2844	1960
ENSG000002360031	0	0	1	2	0	0
ENSG000002502611	0	0	0	0	2	0
ENSG000002235531	0	0	0	0	0	0
ENSG000002381251	0	0	0	0	0	0
ENSG000002647181	0	0	0	0	0	0
ENSG000002291072	2	4	2	0	9	0
ENSG000002172614	0	0	2	1	0	0
ENSG000002350624	0	0	0	0	0	1
ENSG000002262873	2	24	47	71	29	19
ENSG000002419736	201	2720	3952	3234	2744	1760
ENSG000002342521	0	8	9	9	6	7
ENSG000000999376	0	4	0	0	6	3
ENSG000000999407	67	773	1119	847	735	587
ENSG000002726001	0	0	0	0	0	0
ENSG000000999428	434	5470	7413	6455	5767	3879
ENSG000002663661	0	0	0	2	0	1
ENSG000002374761	1	2	7	6	1	5
ENSG0000018377311	0	24	23	34	10	4
ENSG0000009994914	101	1229	1649	1351	1272	846
ENSG000002728291	0	8	7	4	3	8
ENSG000001844367	37	721	1063	952	738	532
ENSG000002305131	10	129	201	156	130	105
ENSG000001611497	7	58	95	65	32	55
ENSG000002691031	0	0	4	4	1	9
ENSG0000009995712	0	41	46	23	31	28
ENSG000000999608	0	0	4	4	4	1
ENSG000002268721	0	0	0	0	0	0
ENSG000002075751	0	0	0	0	0	0
ENSG000002061454	0	3	0	0	0	0
ENSG000001879056	0	0	2	9	5	2
ENSG000002496801	0	0	0	0	1	0
ENSG000001696687	0	2	2	11	2	8
ENSG000001972107	0	0	2	0	2	0
ENSG000002395111	0	0	0	0	0	0
ENSG000002246881	4	16	22	12	7	12
ENSG000002154984	0	0	0	1	0	0
ENSG000002345031	0	0	2	0	1	0
ENSG0000013347512	0	4	0	2	5	4
ENSG000002268851	0	2	0	2	1	2
ENSG000002292661	0	0	0	0	0	0
ENSG000001696628	0	0	1	1	0	0
ENSG000002061425	0	0	0	2	2	0
ENSG000002374071	0	0	0	0	0	0
ENSG000002327712	0	0	0	0	0	0
ENSG000002265341	0	0	0	0	0	0
ENSG000001969343	0	2	4	2	8	3
ENSG000002000571	0	0	0	0	0	0
ENSG000002523141	0	0	0	0	0	0
ENSG000002520201	0	0	0	0	0	0
ENSG000002524021	0	0	0	0	0	0
ENSG000001696355	240	3321	4669	3818	3546	2411
ENSG000002061405	0	28	44	37	79	30
ENSG0000018350612	61	945	1080	992	876	741
ENSG000002527991	0	0	0	0	0	0
ENSG000002521431	0	0	1	0	0	0
ENSG000002526051	0	0	0	0	0	0
ENSG000002223521	0	0	0	0	0	0
ENSG000001832466	0	1	1	5	0	0
ENSG0000018565110	302	4349	6226	4975	4490	3079
ENSG000001611799	36	686	979	911	850	522
ENSG000001611806	2	9	12	6	3	1
ENSG000002733421	0	0	0	0	4	1
ENSG000001282284	51	499	726	589	514	333
ENSG0000010002313	120	1430	2036	1712	1409	1001
ENSG000002121021	0	0	0	1	0	0
ENSG000002077511	0	0	0	0	0	0
ENSG000002729541	4	21	22	30	27	24
ENSG0000010002710	9	77	76	52	40	37
ENSG000002446712	0	0	3	1	0	4
ENSG0000010003010	253	3466	4866	3856	3218	2288
ENSG000002009851	0	0	0	0	0	1
ENSG000002255441	1	2	9	6	6	1
ENSG000001000349	84	1091	1434	1385	1312	874
ENSG000002240863	0	12	22	18	10	19
ENSG0000010003815	88	1375	1932	1683	1446	1130
ENSG000001975495	0	0	2	0	0	0
ENSG000002532391	0	0	0	0	0	0
ENSG000002116372	0	0	0	0	0	0
ENSG000002543551	0	0	0	0	0	0
ENSG000002250701	0	0	0	0	0	0
ENSG000002493331	0	0	0	0	0	0
ENSG000002537941	0	0	0	0	0	0
ENSG000002281611	0	0	0	0	0	0
ENSG000002538741	0	0	0	0	0	0
ENSG000002540751	0	0	0	0	0	0
ENSG000002541611	0	0	0	0	0	0
ENSG000002532421	0	0	0	0	0	0
ENSG000002537521	0	0	0	0	0	0
ENSG000002538231	0	0	0	0	0	0
ENSG000002116382	0	0	0	0	0	0
ENSG000002257411	0	0	0	0	0	0
ENSG000001825022	0	2	5	3	1	0
ENSG000002361181	0	0	0	0	0	0
ENSG000002337201	0	0	0	0	0	0
ENSG000002116392	0	0	0	0	0	0
ENSG000002277101	0	0	0	0	0	0
ENSG000002244651	0	0	0	0	0	0
ENSG000002543081	0	0	0	0	0	0
ENSG000002536371	0	0	0	0	0	0
ENSG000002363231	0	0	0	0	0	0
ENSG000002116403	0	0	0	0	0	0
ENSG000002531261	0	0	0	0	0	0
ENSG000002116412	0	0	0	0	0	0
ENSG000002116422	0	0	0	0	0	0
ENSG000002539351	0	0	0	0	0	0
ENSG000002280501	2	12	19	13	31	4
ENSG000002347261	0	0	0	0	0	0
ENSG000001695754	0	0	0	0	0	0
ENSG000002722161	11	167	234	244	151	126
ENSG000002346301	0	26	29	34	42	19
ENSG000002368504	0	11	24	6	3	2
ENSG000002727791	5	23	25	20	26	19
ENSG000002116432	0	2	1	1	2	4
ENSG000002116442	0	0	0	1	6	2
ENSG000002116452	0	0	0	0	0	1
ENSG000002257241	0	0	0	0	0	2
ENSG000002233502	0	0	0	0	0	0
ENSG000002325151	0	0	0	0	0	0
ENSG000002116471	0	0	0	0	0	0
ENSG000002116482	0	0	0	0	0	0
ENSG000002374281	0	0	0	0	0	0
ENSG000002116492	0	1	6	2	0	0
ENSG000002326031	0	0	0	0	0	0
ENSG000002116502	0	0	0	0	0	0
ENSG000002116512	0	0	0	0	0	0
ENSG000002116522	0	0	0	0	0	0
ENSG000002541751	0	0	0	0	0	0
ENSG000002540731	0	0	0	0	0	0
ENSG000002538181	0	0	0	0	0	0
ENSG000002116532	0	0	0	4	0	1
ENSG000002241441	0	0	0	0	0	0
ENSG000002538891	0	0	0	0	0	0
ENSG000002116542	0	0	0	0	0	0
ENSG000002116552	0	0	0	0	0	0
ENSG000002308211	0	0	0	0	0	0
ENSG000002536311	0	0	0	0	0	0
ENSG000002265951	0	0	0	0	0	0
ENSG000001984773	20	341	506	357	332	223
ENSG000001695483	0	0	1	0	0	0
ENSG000002390661	0	0	0	0	0	0
ENSG0000018568613	0	4	3	0	1	0
ENSG000002208911	0	0	0	0	0	0
ENSG000002531201	0	0	0	0	0	0
ENSG000002116562	0	0	0	0	0	0
ENSG000002116572	0	0	0	0	1	0
ENSG000002539201	0	0	0	0	0	0
ENSG000002533291	0	0	0	0	0	0
ENSG000002154565	0	1	1	0	0	0
ENSG000001831696	0	0	1	0	0	0
ENSG000001001218	1	0	0	0	0	0
ENSG000002533381	0	0	0	0	0	0
ENSG000002078341	0	0	0	0	0	0
ENSG000002534511	0	0	0	0	0	0
ENSG000002116582	0	0	0	0	0	0
ENSG000002539131	0	0	0	0	0	0
ENSG000002537791	0	0	0	0	0	0
ENSG000002116592	0	0	0	0	0	0
ENSG000002323501	0	0	0	0	0	0
ENSG000002239991	0	0	0	0	0	0
ENSG000002538221	0	0	0	0	0	0
ENSG000002116603	0	0	0	0	0	0
ENSG000002078301	0	0	0	0	0	0
ENSG000002535461	0	0	0	0	0	0
ENSG000002116612	0	0	0	0	0	0
ENSG000002116622	0	0	0	0	0	0
ENSG000002542401	0	0	0	0	0	0
ENSG000002116632	0	0	0	0	0	0
ENSG000002646291	0	0	0	0	0	0
ENSG000002116642	0	0	0	0	0	0
ENSG000002531521	0	0	0	0	0	0
ENSG000002116652	0	0	0	0	0	0
ENSG000002537861	0	0	0	0	0	0
ENSG000002078351	0	0	0	0	0	0
ENSG000002116662	0	0	0	0	0	0
ENSG000002535901	0	0	0	0	0	0
ENSG000002116672	0	0	0	0	0	0
ENSG000002313921	0	0	0	0	0	0
ENSG000002078331	0	0	0	0	0	0
ENSG000002116682	0	0	0	0	0	0
ENSG000002116692	0	0	0	0	0	0
ENSG000002264771	0	0	0	0	0	0
ENSG000002116702	0	0	0	0	0	0
ENSG000002116712	0	0	0	0	0	0
ENSG000002078361	0	0	0	0	0	0
ENSG000002371271	0	0	0	0	0	0
ENSG000002540771	0	0	0	0	0	0
ENSG000002534481	0	0	0	0	0	0
ENSG000002078321	0	0	0	0	0	0
ENSG000002532341	0	0	0	0	0	0
ENSG000002264201	0	0	0	0	0	0
ENSG000002116722	0	0	0	0	0	0
ENSG000002539631	0	0	0	0	0	0
ENSG000002116732	0	0	0	0	0	0
ENSG000002648241	0	0	0	0	0	0
ENSG000002547092	0	0	0	0	0	0
ENSG000002116742	0	0	0	0	0	0
ENSG000002116752	0	0	0	0	0	0
ENSG000002116762	0	0	0	0	0	0
ENSG000002116772	0	0	0	0	0	0
ENSG000002116782	0	0	0	0	0	0
ENSG000002116792	0	0	0	0	0	0
ENSG000002116802	0	0	0	0	0	0
ENSG000002540291	0	0	0	0	0	0
ENSG000002116812	0	0	0	0	0	0
ENSG000002540301	0	0	0	0	0	0
ENSG000002116822	0	0	0	0	0	0
ENSG000002220375	0	0	0	0	0	0
ENSG000002116842	0	0	0	0	0	0
ENSG000002116852	0	0	0	0	0	0
ENSG000002374721	0	0	0	0	0	0
ENSG000002236791	0	0	0	0	0	0
ENSG000001002187	0	4	3	2	2	3
ENSG000001282667	16	197	329	181	182	84
ENSG000002720191	0	0	0	0	0	0
ENSG000002210691	0	0	0	0	0	0
ENSG000001002288	0	36	57	45	42	21
ENSG0000018671615	342	4436	6242	5087	4247	2942
ENSG000002367944	0	3	2	0	3	2
ENSG000002401602	2	2	1	0	1	2
ENSG000002307011	1	14	7	15	10	11
ENSG000002145263	0	0	0	0	0	0
ENSG000002366111	0	0	0	0	2	0
ENSG000002154784	0	1	0	0	0	0
ENSG000001335198	0	12	8	22	22	13
ENSG000002484091	0	1	0	0	0	2
ENSG000002349281	0	0	0	6	0	0
ENSG000002277551	0	2	1	6	0	1
ENSG0000017824810	0	0	0	2	0	0
ENSG000002254132	0	0	0	0	0	1
ENSG000002242771	0	0	0	0	0	0
ENSG000001283226	0	0	0	0	0	0
ENSG000002727331	0	1	0	2	0	0
ENSG000001892698	0	2	8	0	2	0
ENSG000002116833	0	0	0	0	0	0
ENSG000002283157	0	0	0	2	1	0
ENSG000002343532	1	14	18	18	14	10
ENSG000002447233	0	12	19	7	6	5
ENSG000002730001	0	2	1	0	0	0
ENSG000002725781	14	122	132	164	128	108
ENSG0000015949610	4	15	26	21	12	15
ENSG000002700411	2	15	12	5	7	8
ENSG000001877923	17	183	245	191	191	120
ENSG000001282187	0	10	17	16	16	8
ENSG0000016931410	1	19	23	26	32	11
ENSG000002504794	68	1088	1448	1371	1200	748
ENSG000000999535	12	67	76	58	46	26
ENSG000002679541	0	0	0	0	0	0
ENSG0000009995613	282	4146	5701	4656	4491	2905
ENSG0000009995810	9	85	119	82	65	35
ENSG000002729731	0	2	1	1	0	1
ENSG0000013346015	51	724	990	779	647	426
ENSG000002513574	0	0	0	0	0	0
ENSG000002444252	1	13	11	11	12	11
ENSG000002409721	5	34	41	37	42	24
ENSG000002185371	0	25	41	20	22	14
ENSG000002732951	6	66	107	67	80	51
ENSG000002252821	0	4	6	3	3	6
ENSG000002060904	0	0	0	1	0	0
ENSG000002312711	0	1	0	0	1	0
ENSG000001334336	0	15	3	11	1	3
ENSG000002280392	0	0	2	2	0	1
ENSG000000999747	4	337	62	63	80	41
ENSG000002727871	0	11	18	7	19	7
ENSG000000999779	24	287	439	326	271	199
ENSG000002504701	0	0	0	0	0	0
ENSG000000999846	0	15	4	14	14	10
ENSG000002242051	0	1	0	1	2	0
ENSG000002418503	0	0	0	0	0	2
ENSG000002320141	0	2	0	0	0	0
ENSG000002295131	0	0	0	0	0	0
ENSG000002246761	0	5	2	0	0	0
ENSG000001844906	0	1	1	0	1	0
ENSG000002352313	5	45	79	54	25	26
ENSG000002729551	0	20	28	18	6	10
ENSG000001846748	16	363	513	338	353	286
ENSG000002393341	0	1	4	0	2	2
ENSG000002356891	0	0	0	0	0	0
ENSG0000009999112	327	4186	6059	4816	4453	2770
ENSG000002325451	1	4	6	8	12	6
ENSG0000009999410	27	334	381	362	282	187
ENSG0000009999813	0	0	4	8	3	5
ENSG000002307122	0	1	4	3	1	1
ENSG000001282624	0	12	6	12	13	5
ENSG000002250981	1	1	2	0	9	2
ENSG000002154644	0	1	0	0	0	2
ENSG0000010001415	76	1523	2117	1570	1403	903
ENSG000002585552	0	1	3	2	0	3
ENSG0000012827115	0	13	9	20	20	2
ENSG000001788036	0	9	9	5	5	9
ENSG0000010002410	2	2	6	10	2	11
ENSG000002289231	0	0	0	1	2	0
ENSG0000013886712	206	2841	4121	3544	3163	2052
ENSG000001000287	486	6919	9054	7547	6195	4508
ENSG0000010003114	58	653	967	745	698	391
ENSG000001780268	24	360	414	394	354	257
ENSG000002309472	0	0	0	2	0	0
ENSG000002154814	15	332	419	375	294	260
ENSG000002241242	5	75	75	79	82	50
ENSG000002409062	3	36	48	49	32	28
ENSG000002248062	0	3	4	2	0	0
ENSG000002243341	0	4	2	2	3	2
ENSG000002376011	0	0	0	0	0	0
ENSG000001823516	0	0	0	0	0	0
ENSG000001845719	0	10	22	17	2	4
ENSG0000016703714	12	158	231	204	175	118
ENSG000001997831	0	0	0	0	0	0
ENSG000002060694	0	0	0	0	0	0
ENSG000001970778	57	729	1251	1147	987	643
ENSG000002032803	1	4	2	12	8	9
ENSG000002711811	0	3	1	0	0	1
ENSG000001000535	0	3	7	11	4	3
ENSG000002366411	0	1	0	1	0	0
ENSG000002447522	2	1	3	0	7	1
ENSG000002335772	3	3	11	17	5	9
ENSG000002060663	0	0	0	0	0	0
ENSG000002306372	4	4	2	4	0	3
ENSG000002314662	6	24	24	12	37	20
ENSG000001000687	19	281	388	358	292	231
ENSG000002729421	2	5	3	10	1	5
ENSG000002727981	0	3	6	7	12	2
ENSG000002711381	0	7	4	2	2	1
ENSG000001000588	72	1049	1443	1310	1076	776
ENSG000002729771	14	203	275	308	267	193
ENSG000002659781	0	5	2	0	2	1
ENSG000002348841	0	0	3	1	1	6
ENSG0000010007710	187	2262	3264	2353	2392	1511
ENSG000002373871	0	0	2	3	0	0
ENSG000002240031	5	21	41	34	25	20
ENSG000002225851	2	1	2	0	0	0
ENSG0000013345411	6	70	54	40	32	26
ENSG000002649251	0	0	0	0	0	0
ENSG000002319333	0	0	0	0	0	0
ENSG000002324641	0	0	0	2	0	0
ENSG000002230561	0	0	0	0	0	0
ENSG000002320501	0	0	0	0	0	0
ENSG000002364641	1	17	21	25	13	20
ENSG000002297701	1	27	19	25	28	9
ENSG0000010009514	109	1196	1654	1110	932	622
ENSG000002241922	0	3	4	0	2	4
ENSG000002522671	0	0	0	0	0	0
ENSG000002302031	0	0	0	0	1	0
ENSG000001282036	15	239	310	306	267	178
ENSG0000010009916	183	2264	3373	3018	2739	1883
ENSG000001001048	55	660	959	847	780	482
ENSG0000010010912	57	802	1188	1032	879	622
ENSG000002611881	9	165	185	137	97	134
ENSG000002600651	14	236	272	187	147	115
ENSG0000012829411	109	1091	1612	1242	1094	706
ENSG000002217601	0	0	1	0	0	0
ENSG000002137072	5	55	82	47	50	45
ENSG000001001225	4	25	31	26	22	12
ENSG000001964313	0	12	38	27	9	8
ENSG000002269121	0	24	26	18	7	6
ENSG000002257832	275	3829	4734	3207	2507	2046
ENSG000002060281	2	8	8	7	3	6
ENSG000002446251	6	51	63	92	64	52
ENSG000002237041	0	11	15	7	8	4
ENSG000002313691	1	30	48	42	49	23
ENSG000002352711	0	0	5	0	0	2
ENSG000002004431	0	0	0	0	0	0
ENSG000002368581	0	0	0	0	0	2
ENSG000002314051	0	0	0	0	0	0
ENSG000002381951	0	0	0	0	0	0
ENSG000002335211	0	0	0	0	0	2
ENSG000002335741	0	0	0	0	0	0
ENSG000002237261	0	0	3	0	0	0
ENSG000002267411	2	4	1	4	4	4
ENSG000002300511	0	0	0	0	0	0
ENSG000002278801	0	0	0	0	0	0
ENSG000002240271	0	0	0	0	0	2
ENSG000002278381	7	134	177	86	96	86
ENSG000002314951	0	14	10	19	7	10
ENSG000002261691	0	1	2	4	4	1
ENSG000001691845	157	2097	3003	2209	1893	1260
ENSG0000018095713	99	1225	1690	1519	1243	1021
ENSG000002359542	27	327	435	514	393	327
ENSG000002640731	0	2	0	1	0	0
ENSG0000010015410	116	1457	2128	1248	1034	786
ENSG000002392492	0	0	0	0	0	0
ENSG000002012091	0	0	0	0	0	0
ENSG000001997971	0	0	0	1	0	0
ENSG000002665031	0	0	0	0	0	0
ENSG0000018376516	138	2166	2981	2220	1956	1478
ENSG000001002095	5	116	154	120	120	85
ENSG000001598735	178	2079	2865	2645	2451	1619
ENSG0000010021912	280	4100	5669	4524	4531	2649
ENSG000002264712	4	66	85	83	46	48
ENSG000002728581	0	1	7	6	2	12
ENSG000002242561	0	5	6	6	1	2
ENSG0000018357911	80	1089	1602	1358	1179	802
ENSG000002357861	1	7	16	20	10	11
ENSG000001779933	0	8	6	12	12	11
ENSG000001002494	0	2	0	0	0	0
ENSG000001837628	37	431	588	520	450	298
ENSG000002267721	0	0	1	0	0	0
ENSG000002008711	0	0	0	2	0	0
ENSG000002519521	0	0	0	0	0	2
ENSG0000018699811	39	395	484	343	299	204
ENSG000001002639	156	1898	2727	2198	1820	1262
ENSG000002370151	2	70	82	75	77	67
ENSG0000018294413	1211	15968	22817	18764	16589	12044
ENSG0000018534011	54	630	924	905	643	549
ENSG000001002769	1	100	144	180	167	109
ENSG000002732161	2	5	5	3	1	1
ENSG0000010028012	330	4487	6793	5483	5030	3394
ENSG000002391271	0	2	8	11	2	7
ENSG000002421561	0	0	0	0	0	0
ENSG000002254656	10	90	136	98	94	58
ENSG000001282505	0	1	4	1	0	0
ENSG000001002859	59	789	1051	886	801	599
ENSG000001002969	77	1174	1667	1588	1497	1061
ENSG000002342081	0	0	0	0	2	0
ENSG000001841177	392	5172	7341	5950	5426	3775
ENSG0000018657513	154	1984	2756	2526	2096	1495
ENSG000002330101	0	10	16	8	6	10
ENSG000002323962	0	0	0	0	0	0
ENSG000002394461	0	0	0	0	0	0
ENSG000001003143	0	14	9	8	13	11
ENSG0000010031911	11	140	243	149	163	106
ENSG000002009761	0	0	0	0	0	0
ENSG0000018407610	202	2952	3988	3607	3241	2239
ENSG0000010032510	82	1387	2177	1790	1775	1128
ENSG0000010033011	89	1074	1529	1341	1233	843
ENSG000002074551	0	0	0	0	0	0
ENSG000002217361	0	0	0	0	0	0
ENSG000002271172	0	18	50	25	24	7
ENSG000002272012	0	12	11	6	2	2
ENSG0000017663513	0	2	3	2	2	1
ENSG000002265731	0	0	1	0	0	0
ENSG000002259711	0	0	0	1	0	2
ENSG000002256761	0	0	0	0	0	0
ENSG000002325301	0	0	2	10	2	0
ENSG000001283424	11	109	131	451	431	296
ENSG000002688122	0	10	14	58	37	12
ENSG000000999853	0	0	0	0	0	0
ENSG000002392823	6	21	30	42	30	17
ENSG000002487512	0	0	0	0	2	2
ENSG0000009999211	8	107	166	120	100	81
ENSG0000009999514	629	8561	13158	11030	9750	6291
ENSG000001878606	27	251	317	355	192	154
ENSG000002415281	0	15	24	19	21	13
ENSG0000009999910	18	331	489	419	355	244
ENSG0000010000313	6	83	73	66	48	48
ENSG000002495903	0	0	0	0	0	0
ENSG000002685381	0	3	0	2	0	1
ENSG000002733501	0	11	1	2	11	2
ENSG000002229151	0	4	0	0	3	3
ENSG000002726891	0	4	0	2	1	3
ENSG000002421141	13	224	366	308	324	138
ENSG000002734281	0	0	0	0	0	0
ENSG000002036063	0	0	0	0	0	0
ENSG000002301371	0	0	0	1	0	0
ENSG000001000127	0	0	0	2	0	0
ENSG000002141613	0	0	0	0	0	0
ENSG000001811234	0	0	0	0	0	0
ENSG0000013348810	0	2	3	0	0	0
ENSG000002144914	2	35	57	49	36	23
ENSG000002257741	0	22	27	20	21	8
ENSG000001282428	22	368	584	380	356	181
ENSG0000010002913	273	3803	5686	5653	4568	3264
ENSG000002238311	0	2	1	1	3	7
ENSG000001853394	74	1513	2074	1166	1094	659
ENSG0000010003611	29	391	429	453	283	205
ENSG000001670659	3	82	109	82	66	50
ENSG000002503181	0	15	4	11	4	13
ENSG0000018479211	43	514	607	695	606	382
ENSG000002646611	0	0	0	0	0	0
ENSG000002379771	5	38	47	43	23	28
ENSG000002359893	2	3	13	10	11	9
ENSG000001334228	191	2969	4470	3651	3229	2154
ENSG000002533524	295	4045	5808	4423	3797	2687
ENSG000002699871	0	0	0	0	0	0
ENSG000002699721	0	0	0	0	0	0
ENSG000002401862	0	0	0	2	0	0
ENSG0000018396314	44	723	990	974	893	581
ENSG000002733871	0	5	4	8	6	3
ENSG000001988326	48	445	550	451	421	280
ENSG000002355732	0	0	0	0	0	0
ENSG000001851339	26	414	516	423	377	203
ENSG000001000783	43	469	596	314	275	182
ENSG000002141252	0	0	0	0	0	0
ENSG000002641411	0	0	1	0	2	1
ENSG0000013894211	57	714	1135	831	770	537
ENSG000002548351	0	0	0	0	0	0
ENSG0000018254113	70	1316	1606	1489	1260	947
ENSG000001996951	0	2	0	1	0	0
ENSG000002020191	0	0	3	1	2	1
ENSG000001001008	2	53	89	43	47	47
ENSG000002288391	0	3	10	6	6	2
ENSG000002125421	0	0	0	0	0	0
ENSG0000010010513	142	2889	4129	3331	3165	2116
ENSG000002138882	35	293	344	183	158	125
ENSG000002066151	0	0	0	0	0	0
ENSG000001857217	91	1232	1642	1348	1300	916
ENSG0000018470813	67	1177	1697	1370	1349	880
ENSG000002405911	0	0	1	1	0	0
ENSG000002246231	0	0	0	0	0	0
ENSG000001992481	0	1	1	0	3	0
ENSG0000019808910	75	1187	1543	1454	1147	911
ENSG000002337331	0	0	0	1	0	0
ENSG000002291691	0	0	0	1	0	0
ENSG000002140933	0	3	2	9	0	4
ENSG000002418785	78	939	1333	1166	1164	751
ENSG000001835309	354	4512	6696	5438	4691	3306
ENSG0000010015012	50	624	895	846	689	379
ENSG000002422512	0	0	0	2	0	0
ENSG000002361321	0	2	2	4	4	1
ENSG000002529091	0	0	0	0	0	0
ENSG000002278131	0	1	4	0	0	0
ENSG000001282549	0	9	5	6	2	4
ENSG0000012824510	758	10818	14585	12600	11142	7605
ENSG000002389101	1	5	11	8	3	4
ENSG000002275191	0	0	0	1	0	0
ENSG000002308661	0	0	0	0	0	0
ENSG000002406472	0	0	0	0	0	0
ENSG000002323461	11	166	248	233	265	179
ENSG000001001705	0	0	0	4	0	2
ENSG000002344792	0	0	0	0	0	0
ENSG000002374391	0	0	0	0	0	0
ENSG000002327071	0	0	0	0	0	0
ENSG000002396742	0	0	0	0	0	0
ENSG000002058563	0	0	1	0	0	0
ENSG000002301201	0	0	0	0	0	0
ENSG000001282539	0	0	2	0	0	0
ENSG000002541271	0	0	0	0	0	0
ENSG000002420821	3	4	6	1	1	3
ENSG000001001914	0	3	3	6	0	2
ENSG000002140763	0	21	19	13	21	12
ENSG000002240501	0	0	0	0	1	0
ENSG000002733251	0	0	2	1	0	0
ENSG000002346261	0	0	0	0	0	0
ENSG000001282766	0	0	1	0	0	0
ENSG000002710931	0	0	0	0	0	0
ENSG000002058536	0	11	15	19	15	12
ENSG000002307362	0	7	15	12	14	15
ENSG000002435191	0	1	1	1	1	0
ENSG000002419541	2	4	4	5	10	12
ENSG000002322181	0	3	5	0	5	7
ENSG000001002207	247	3625	5189	4565	4340	2890
ENSG000001844594	0	0	1	1	0	0
ENSG0000010022513	186	2353	3606	3354	3056	1937
ENSG0000018566610	10	175	241	124	117	79
ENSG000002360541	2	9	1	3	2	1
ENSG000002518901	0	0	0	1	0	0
ENSG000002296731	0	1	0	4	1	0
ENSG0000010023411	40	489	666	681	621	456
ENSG000001970471	0	0	0	1	5	1
ENSG000001835311	0	0	0	0	0	0
ENSG000002281941	0	0	1	0	0	1
ENSG000002286221	0	0	0	0	0	0
ENSG000002312531	0	0	0	1	0	0
ENSG000002336321	0	0	0	0	0	0
ENSG0000013342416	122	1286	1830	1041	978	614
ENSG000002320731	0	0	0	0	0	0
ENSG000002307411	0	0	0	0	0	0
ENSG000002660121	0	0	0	0	0	0
ENSG000002530072	0	0	2	2	0	3
ENSG000002320811	0	2	2	1	0	0
ENSG000002249731	0	3	5	13	14	11
ENSG000002730821	0	0	3	2	1	0
ENSG000002360521	0	0	0	0	0	0
ENSG000002244041	0	0	0	0	0	0
ENSG000002354851	2	1	6	0	10	1
ENSG000002348911	0	4	15	7	0	7
ENSG000002373161	0	2	4	8	9	2
ENSG000002278954	0	1	0	0	0	0
ENSG000001753298	0	0	0	3	0	0
ENSG000002330802	0	0	1	0	0	0
ENSG000002730681	0	0	0	0	0	0
ENSG000002381531	0	0	0	0	0	0
ENSG000002434531	0	0	0	0	0	0
ENSG000002385841	0	0	0	0	0	0
ENSG000001002819	178	2190	3045	2791	2458	1595
ENSG000002731761	0	0	3	0	0	0
ENSG0000010028416	47	669	941	810	700	434
ENSG000002663201	0	0	0	0	0	0
ENSG0000010029212	35	451	771	681	587	369
ENSG0000010029711	588	7790	11131	8995	8215	5561
ENSG000002333882	5	2	5	3	9	0
ENSG000002730441	0	0	0	0	0	0
ENSG000001003026	7	94	127	97	97	85
ENSG000001981258	0	6	16	0	5	0
ENSG000002688181	0	0	0	0	0	0
ENSG000002219635	0	15	33	36	22	20
ENSG000002285871	0	0	0	0	0	0
