gene,baseMean,log2FoldChange,lfcSE,pvalue,padj
YDR293C,3036.57395377115,0.905160876458173,0.208823636624262,6.82864996110578e-06,2.94976474325536e-05
YMR137C,431.143725337322,0.869818636905431,0.200183807886438,6.96598530838462e-06,3.00696728297759e-05
YKL167C,1777.63898416326,0.883549873237019,0.20371336584299,7.03407409887652e-06,3.03421899642165e-05
YER025W,2894.24072534687,-1.21890158059933,0.288681676537524,7.0392245510939e-06,3.03430235755252e-05
YIL156W,518.372109667891,0.847250899954284,0.195029764163023,7.2480030118173e-06,3.12209897504108e-05
YLR001C,882.211480627016,0.860301330115833,0.198351584528193,7.31945541265018e-06,3.1506600971049e-05
YHR147C,2902.93057037773,1.02274860856221,0.238683727218694,7.35878267427971e-06,3.1653625263012e-05
YDR410C,876.617817580985,-0.86301907402686,0.199260821527957,7.36496285877552e-06,3.16579618388799e-05
YGL257C,1152.71430885714,-0.753916080846799,0.172738754991154,7.37910832634583e-06,3.16965067126757e-05
YGR267C,4768.65076964966,-0.875165816943382,0.202419757774436,7.43105471776087e-06,3.18972552085654e-05
YCR022C,17.9265752387153,-2.99497901052274,0.762553445660134,7.44646917115247e-06,3.19410215813765e-05
YKR079C,625.816786967824,-1.38837920233547,0.334303355748853,7.54683537213844e-06,3.23488650650276e-05
YNL106C,343.22856069563,0.918616069550217,0.213114929756669,7.59210799498064e-06,3.25201490813691e-05
YNR021W,3032.09685230122,-0.971283777727192,0.226538828187744,7.60663457891067e-06,3.25595875926659e-05
YDR226W,6370.13902949788,-0.905266087311369,0.210306404216596,7.76571575791608e-06,3.32016497498704e-05
YER084W,34.85518944589,2.53276617300897,0.64296855134007,7.76748283643431e-06,3.32016497498704e-05
YHR085W,700.321828720957,-1.68511820906638,0.41473062263399,7.7902790760927e-06,3.32758536111399e-05
YIR006C,885.589230887211,0.948025318227937,0.220782050418504,7.8638635092318e-06,3.35667423570487e-05
YOR091W,808.894017607877,-1.29638050815046,0.310743753490069,7.89750499981049e-06,3.36868488528502e-05
YPR174C,274.489026538839,-1.01747065603648,0.238883351423962,8.08723945935708e-06,3.44721397846272e-05
YNR012W,566.472900481003,-1.5986033871684,0.392538799624063,8.23991937607752e-06,3.50985013924638e-05
YOR270C,4844.53333817428,-0.89013099840617,0.20743853841203,8.45152354513326e-06,3.59748091931576e-05
YDL115C,1755.45960187523,0.831082466817201,0.192746146025814,8.56941359630358e-06,3.64512721493914e-05
YOR022C,620.6312141948,0.864729785688023,0.2011367744303,8.65428996400292e-06,3.67867422705985e-05
YBR272C,1115.31534281539,0.730559933010127,0.168346666455984,8.67514283569029e-06,3.68497913235672e-05
YDR461W,918.014668415067,-1.24458445849345,0.299007149690633,8.85007034677538e-06,3.75667687882192e-05
YOR342C,1275.69413045081,-1.43957344558573,0.351252566379625,8.9202698073901e-06,3.78123071267554e-05
YLL026W,19077.046260349,1.32225694502305,0.320489241410364,8.91880274121361e-06,3.78123071267554e-05
YGR172C,720.357661076164,-0.807724792663663,0.187600491232175,8.94836977067249e-06,3.78789566848453e-05
YPR041W,5033.60372314755,-0.922911488760508,0.216287807266818,8.94269209814607e-06,3.78789566848453e-05
